,smiles,sequence,interactions
405,942,677,1
406,765,739,0
407,946,740,0
408,949,566,0
409,952,742,1
410,955,745,0
411,81,746,1
412,958,130,1
413,769,111,1
414,211,120,1
415,960,362,0
416,961,750,0
417,962,8,1
418,965,480,1
419,966,752,1
420,182,754,1
421,732,194,0
422,970,755,1
423,972,64,1
424,735,548,0
425,974,87,1
426,976,760,1
427,490,278,1
428,755,60,1
429,980,103,1
430,981,762,0
431,984,765,0
432,358,199,0
433,989,730,1
434,993,769,0
435,826,243,1
436,999,347,0
437,820,774,1
438,1005,29,1
439,1006,749,0
440,1011,781,0
441,1012,29,1
442,949,666,0
443,1013,20,0
444,279,784,1
445,1016,22,0
446,1017,785,0
447,198,465,1
448,675,348,0
449,254,381,1
450,1019,787,0
451,343,278,1
452,1023,791,1
453,1024,792,1
454,289,456,0
455,490,185,1
456,1030,797,0
457,1034,389,0
458,1037,799,1
459,1040,226,0
460,803,550,1
461,1041,148,1
462,1042,347,1
463,1043,802,0
464,1045,217,0
465,1046,804,0
466,1047,805,0
467,1049,111,1
468,1053,810,0
469,1056,13,1
470,624,448,0
471,1059,813,0
472,1061,115,1
473,1062,29,1
474,183,650,0
475,297,147,1
476,1069,29,1
477,1071,202,0
478,1072,819,0
479,1074,546,0
480,1077,821,1
481,1078,8,1
482,794,278,1
483,1082,253,1
484,1011,21,1
485,1088,14,1
486,279,60,1
487,1092,829,1
488,1093,830,1
489,1094,831,0
490,134,650,0
491,1096,833,1
492,1097,834,1
493,991,148,1
494,1104,118,1
495,472,837,0
496,735,424,1
497,1109,20,1
498,1110,375,1
499,93,74,1
500,1115,546,1
501,1116,128,1
502,1117,845,1
503,1119,443,1
504,1120,846,0
505,1121,648,1
506,1128,852,1
507,8,130,1
508,444,147,1
509,822,855,0
510,1133,856,0
511,735,340,1
512,1142,864,0
513,1143,353,0
514,1144,657,1
515,958,194,1
516,365,866,0
517,1133,86,1
518,569,111,1
519,396,868,1
520,10,320,1
521,841,870,0
522,497,189,1
523,1151,55,0
524,1155,296,1
525,1157,565,1
526,1158,24,1
527,1160,736,1
528,1161,394,0
529,1162,876,0
530,1164,565,1
531,1165,148,1
532,1167,12,0
533,1170,10,1
534,1012,148,1
535,1171,881,0
536,1172,10,0
537,1174,16,0
538,208,480,1
539,1175,149,1
540,1176,60,1
541,1179,402,0
542,1180,884,0
543,631,548,1
544,187,886,0
545,1183,888,0
546,1184,605,0
547,1190,894,1
548,1192,564,0
549,1193,137,0
550,1194,479,1
551,1197,897,0
552,1198,212,0
553,162,566,0
554,1210,194,1
555,1193,319,0
556,385,189,1
557,1215,910,0
558,689,914,1
559,1220,915,1
560,1221,916,0
561,341,917,1
562,1223,480,1
563,1224,914,1
564,1225,918,0
565,8,550,1
566,1229,677,1
567,1233,829,0
568,52,928,1
569,628,929,0
570,1238,668,0
571,184,931,0
572,1240,932,1
573,1241,933,1
574,1242,222,0
575,1247,127,0
576,385,835,1
577,1250,29,1
578,1251,937,1
579,927,938,0
580,790,861,1
581,1252,105,0
582,157,273,1
583,1171,939,0
584,1255,317,0
585,1241,6,1
586,1257,183,0
587,1258,940,0
588,1259,941,1
589,181,195,1
590,1262,345,0
591,1263,943,0
592,1195,944,0
593,1267,450,0
594,1269,371,0
595,1270,948,0
596,1272,408,0
597,1274,950,0
598,219,111,1
599,1276,692,0
600,1277,402,0
601,1281,550,1
602,538,784,0
603,756,953,0
604,1285,954,1
605,1104,452,1
606,80,955,1
607,1291,148,1
608,1292,581,0
609,949,207,1
610,1298,960,0
611,745,569,0
612,1300,237,1
613,1302,366,0
614,52,965,1
615,1304,742,0
616,184,840,1
617,1307,501,0
618,1308,784,0
619,1310,207,1
620,958,189,1
621,1313,968,1
622,1314,327,1
623,1317,149,1
624,1318,253,1
625,43,115,0
626,1322,29,1
627,1323,253,1
628,64,668,0
629,1328,273,1
630,1331,18,1
631,1244,278,1
632,1321,979,0
633,1332,525,1
634,1335,982,0
635,1341,14,1
636,822,985,0
637,6,452,1
638,65,986,1
639,1347,744,0
640,1350,943,0
641,1351,533,0
642,1354,990,1
643,1356,271,0
644,1361,992,1
645,1364,666,0
646,1366,995,0
647,849,996,0
648,211,237,1
649,1368,977,0
650,1369,148,1
651,251,999,1
652,1370,1000,0
653,1371,1001,0
654,1158,1002,0
655,986,720,0
656,976,1003,0
657,1372,5,1
658,1373,1004,1
659,1375,557,1
660,65,561,1
661,264,118,1
662,383,830,0
663,812,765,0
664,1385,1014,0
665,435,1016,0
666,1392,1020,1
667,505,1023,0
668,689,29,1
669,1394,118,1
670,345,550,1
671,386,914,1
672,1056,733,1
673,927,1029,0
674,215,194,1
675,1405,519,1
676,1406,934,0
677,1410,1039,1
678,1412,1040,1
679,1413,1041,0
680,115,215,0
681,1416,1042,1
682,1418,792,1
683,1419,569,0
684,182,1047,1
685,1028,1048,0
686,1422,183,0
687,1423,1050,0
688,1428,928,0
689,1431,1054,0
690,1432,204,1
691,1435,1055,0
692,1438,187,0
693,1440,260,1
694,1441,1056,0
695,1443,1057,0
696,884,62,1
697,1445,725,0
698,1446,193,1
699,980,1059,0
700,8,74,1
701,1450,998,1
702,1452,1063,1
703,1453,92,0
704,1456,253,0
705,1457,1064,1
706,785,941,0
707,1282,148,1
708,1461,669,0
709,1462,524,1
710,1463,14,1
711,41,39,0
712,1465,441,0
713,1467,29,1
714,211,550,1
715,1468,1069,1
716,1470,1070,0
717,1473,278,1
718,1474,608,0
719,1475,1072,0
720,826,1073,1
721,1407,148,1
722,1478,574,0
723,1480,911,1
724,1482,460,0
725,1485,829,0
726,1486,1080,0
727,1042,818,0
728,1192,479,0
729,467,755,1
730,1489,560,1
731,1490,1083,1
732,1492,1085,1
733,1494,1087,1
734,1453,1088,0
735,1496,169,1
736,1499,1089,1
737,600,376,0
738,1506,18,1
739,1508,184,0
740,1509,393,0
741,1510,1093,1
742,1244,14,1
743,1512,111,1
744,795,1094,0
745,734,1095,0
746,1513,814,0
747,1515,118,1
748,803,130,1
749,1523,326,1
750,518,365,1
751,1532,264,0
752,1533,906,1
753,1535,29,1
754,1539,14,1
755,1540,1114,1
756,1541,340,0
757,1543,914,1
758,1544,566,1
759,279,174,1
760,1546,546,1
761,966,234,1
762,1548,894,0
763,1549,671,0
764,1394,1118,0
765,1553,1120,0
766,623,1121,0
767,1555,1124,0
768,896,435,0
769,38,1125,0
770,162,1127,0
771,1285,166,0
772,1560,1129,0
773,1561,1130,1
774,706,1024,1
775,544,727,1
776,1566,906,0
777,714,914,1
778,1569,60,1
779,1570,533,0
780,1575,1136,0
781,1576,1080,0
782,1577,1138,0
783,966,724,1
784,1579,273,1
785,496,111,1
786,1198,1142,0
787,1582,1143,0
788,1042,148,1
789,1584,111,0
790,1585,1145,0
791,840,1146,0
792,1587,1147,0
793,463,406,0
794,1235,48,1
795,795,1150,0
796,1592,1152,1
797,674,148,1
798,952,458,1
799,820,118,1
800,1597,1153,0
801,1598,204,1
802,1600,14,1
803,1601,266,1
804,1602,560,1
805,1147,932,1
806,1604,1157,0
807,1347,1160,1
808,1162,706,0
809,1607,1162,1
810,663,1163,0
811,145,480,1
812,753,1166,0
813,1614,1167,1
814,1450,74,1
815,1621,395,0
816,50,39,0
817,1624,1172,0
818,1626,1174,0
819,1628,394,0
820,1630,635,0
821,560,356,1
822,1633,14,1
823,1635,34,0
824,368,549,0
825,1638,465,0
826,1255,103,1
827,1642,27,1
828,1644,1178,1
829,1645,1179,1
830,192,148,1
831,1444,532,1
832,544,837,1
833,1649,334,1
834,1114,103,1
835,989,474,1
836,511,1123,0
837,1476,60,1
838,1660,745,1
839,1663,938,1
840,1667,1188,0
841,1669,241,0
842,1455,870,0
843,266,1146,0
844,1221,1191,0
845,1531,14,1
846,8,212,0
847,1677,1195,1
848,1678,934,0
849,45,87,1
850,1482,195,1
851,1680,1197,0
852,1577,770,1
853,385,1198,0
854,1682,727,1
855,1004,1008,1
856,824,1119,0
857,137,37,1
858,125,538,0
859,8,348,1
860,1693,1206,0
861,1698,1210,0
862,553,148,1
863,1412,1211,0
864,1699,814,1
865,1700,736,1
866,1701,579,0
867,1702,29,1
868,1351,3,1
869,735,438,1
870,1023,1029,0
871,1704,111,1
872,1705,187,0
873,57,1147,0
874,1710,390,1
875,1712,1216,0
876,1713,1136,0
877,1714,1218,0
878,1707,611,0
879,511,1219,1
880,1715,1220,0
881,1716,752,0
882,8,1223,1
883,1717,736,1
884,1263,192,0
885,32,10,1
886,544,348,1
887,1726,1226,0
888,519,724,1
889,1727,1227,0
890,1729,3,0
891,287,864,0
892,1731,479,1
893,1732,29,1
894,497,550,1
895,1738,1231,0
896,1537,1094,0
897,1743,797,0
898,1745,1235,1
899,1746,1236,0
900,689,1237,0
901,184,507,1
902,421,479,1
903,1370,264,0
904,1751,749,0
905,1752,1241,0
906,1753,169,1
907,989,310,1
908,1755,1243,0
909,604,914,1
910,1682,189,1
911,494,1244,0
912,1756,1245,0
913,794,733,1
914,1757,526,1
915,1021,60,1
916,1585,340,1
917,548,1248,1
918,1174,356,0
919,1737,14,1
920,1241,255,1
921,616,74,1
922,1766,1250,0
923,1767,1251,0
924,1770,1254,0
925,1773,943,0
926,1774,1255,0
927,1362,1256,0
928,1776,1257,1
929,1006,472,0
930,1777,1149,0
931,30,1259,0
932,1779,1261,1
933,1781,40,0
934,1782,1264,1
935,1784,192,1
936,1786,406,0
937,1730,1074,1
938,1034,194,0
939,1788,195,1
940,1473,55,0
941,315,550,1
942,1053,278,1
943,833,938,1
944,860,1269,0
945,721,481,0
946,639,886,0
947,1799,1278,0
948,192,87,1
949,1803,2,0
950,139,60,1
951,1244,550,1
952,792,1034,0
953,818,29,1
954,344,14,1
955,1812,1014,0
956,1071,326,0
957,699,64,1
958,1816,273,1
959,1820,1004,0
960,1686,1282,1
961,1822,147,1
962,1823,21,1
963,1825,562,1
964,1826,797,0
965,1828,1285,0
966,65,1277,1
967,1834,1290,0
968,1835,943,0
969,3,237,1
970,972,859,1
971,192,1293,1
972,1841,1289,0
973,1842,460,0
974,989,538,0
975,65,1263,1
976,794,185,1
977,37,835,1
978,1845,14,1
979,151,468,1
980,1847,381,1
981,1028,60,1
982,1848,894,1
983,814,29,1
984,1850,1295,0
985,1686,25,0
986,1167,60,1
987,1162,1296,0
988,714,479,1
989,1854,1298,0
990,1858,1016,0
991,1727,996,0
992,1860,1300,0
993,1863,1303,0
994,28,1304,0
995,1515,1305,0
996,1021,29,1
997,955,1308,1
998,1868,1309,1
999,826,1313,1
1000,1871,863,0
1001,1872,1314,0
1002,1713,1189,0
1003,734,566,1
1004,1786,998,1
1005,1878,917,1
1006,1879,657,1
1007,826,1315,0
1008,65,589,0
1009,1534,1316,0
1010,943,1317,0
1011,942,433,0
1012,6,876,0
1013,511,399,1
1014,1886,371,0
1015,1887,1320,0
1016,1063,146,1
1017,1891,1306,0
1018,1163,830,1
1019,1148,1323,0
1020,1893,90,1
1021,81,1285,1
1022,786,1036,0
1023,371,853,1
1024,1897,605,1
1025,1899,1327,1
1026,1900,1307,0
1027,1901,1328,0
1028,1638,1210,0
1029,1902,149,1
1030,695,795,0
1031,52,1329,1
1032,338,1330,1
1033,1905,1331,0
1034,1298,1332,0
1035,1056,29,1
1036,1907,1333,0
1037,1910,340,1
1038,594,1334,0
1039,1911,2,1
1040,1916,103,1
1041,1233,1339,0
1042,1020,352,1
1043,1924,60,1
1044,1583,1294,1
1045,178,1342,0
1046,565,1344,1
1047,1449,149,1
1048,1907,248,1
1049,1539,786,0
1050,231,1347,0
1051,1930,48,1
1052,1932,1348,0
1053,1933,784,0
1054,1259,82,0
1055,949,1124,1
1056,1220,1239,0
1057,1942,452,0
1058,1607,1216,0
1059,589,998,1
1060,1950,443,1
1061,1078,194,1
1062,1951,855,0
1063,1788,260,1
1064,490,130,1
1065,1953,14,1
1066,464,567,0
1067,495,375,1
1068,1954,352,0
1069,1786,192,1
1070,1955,248,1
1071,1956,1357,0
1072,1959,479,1
1073,1960,10,0
1074,1962,1206,0
1075,1964,760,0
1076,1965,317,0
1077,1966,334,1
1078,1967,1186,0
1079,1969,1312,0
1080,1970,1361,0
1081,1030,654,0
1082,1974,1337,0
1083,1979,29,1
1084,1980,395,0
1085,1561,818,1
1086,1982,1363,0
1087,1984,234,0
1088,1985,198,0
1089,1986,296,1
1090,1987,1001,0
1091,1989,1277,0
1092,1990,625,0
1093,1992,1366,0
1094,1474,1367,0
1095,65,371,1
1096,1997,65,0
1097,1998,1368,0
1098,1999,1150,0
1099,1,830,1
1100,946,1370,0
1101,2001,710,0
1102,2003,1372,1
1103,2005,1373,0
1104,2006,525,1
1105,1074,1375,1
1106,151,148,1
1107,44,37,1
1108,1845,148,1
1109,1953,677,1
1110,102,883,1
1111,151,14,1
1112,1223,848,0
1113,1826,1227,0
1114,1300,1023,0
1115,2014,74,1
1116,8,1379,1
1117,797,583,0
1118,8,426,1
1119,1017,554,1
1120,1072,332,1
1121,2022,465,0
1122,65,1381,1
1123,1702,403,1
1124,794,62,1
1125,2028,1285,0
1126,1231,399,1
1127,2030,411,0
1128,2032,111,1
1129,1730,578,0
1130,861,1385,0
1131,2033,1089,0
1132,65,1386,1
1133,2034,30,0
1134,358,195,1
1135,2038,1159,0
1136,1925,749,1
1137,735,58,1
1138,2040,148,1
1139,1771,127,0
1140,1308,577,0
1141,2042,1392,0
1142,139,14,1
1143,2049,226,0
1144,1179,1396,0
1145,1144,1398,1
1146,2052,1399,0
1147,2054,149,1
1148,2055,632,1
1149,2056,1401,0
1150,1175,1403,0
1151,587,497,0
1152,777,1406,1
1153,2059,859,1
1154,2060,1344,1
1155,2062,60,1
1156,2064,397,0
1157,2065,1409,0
1158,2066,1410,0
1159,2074,291,0
1160,265,103,1
1161,1221,417,1
1162,2076,375,1
1163,2079,3,1
1164,2081,87,1
1165,182,1025,1
1166,65,453,1
1167,1017,1417,0
1168,2084,60,1
1169,364,938,1
1170,1313,806,1
1171,704,1421,1
1172,551,826,0
1173,583,1300,1
1174,371,351,1
1175,45,391,1
1176,2091,1370,0
1177,1986,448,0
1178,2092,1248,1
1179,2093,676,0
1180,2094,393,0
1181,1583,0,0
1182,2102,358,0
1183,1572,1428,1
1184,1238,1429,0
1185,188,417,1
1186,2106,654,0
1187,1799,1404,0
1188,2107,198,0
1189,2109,184,0
1190,1426,1431,0
1191,2110,529,0
1192,2112,1434,1
1193,1677,459,0
1194,2114,1215,0
1195,2116,149,0
1196,2117,1198,0
1197,2118,1149,0
1198,2119,27,1
1199,399,237,1
1200,1227,853,0
1201,2125,273,1
1202,508,1439,0
1203,2128,480,1
1204,2018,1250,0
1205,2130,375,1
1206,1812,29,1
1207,1901,965,0
1208,2134,1443,0
1209,2135,578,0
1210,175,1444,0
1211,826,358,1
1212,1689,62,1
1213,2137,1446,1
1214,215,727,1
1215,1781,608,0
1216,2140,1202,0
1217,2145,273,1
1218,2148,1449,0
1219,1241,1331,1
1220,2149,286,1
1221,2150,999,0
1222,2152,1451,0
1223,2153,149,1
1224,1773,262,0
1225,2155,1397,0
1226,1572,1307,0
1227,1600,1048,1
1228,2160,81,1
1229,222,1454,0
1230,2166,1456,0
1231,2167,1173,1
1232,2029,1327,0
1233,2168,1195,1
1234,2169,1341,0
1235,2170,403,1
1236,2171,1457,0
1237,312,439,0
1238,1592,1458,0
1239,1822,237,1
1240,2172,74,1
1241,2174,149,1
1242,2175,82,0
1243,2014,1460,0
1244,2179,576,1
1245,2183,574,0
1246,2185,969,0
1247,43,1464,0
1248,921,1466,0
1249,2187,1081,1
1250,2188,491,0
1251,2189,1467,1
1252,2191,1468,0
1253,198,1320,0
1254,1281,194,1
1255,2196,864,0
1256,225,785,0
1257,915,914,1
1258,2198,14,1
1259,2200,29,1
1260,1461,237,1
1261,1980,1451,0
1262,2208,1029,0
1263,1415,1284,0
1264,2211,1480,0
1265,2212,1454,0
1266,2213,1481,0
1267,1649,525,0
1268,942,859,1
1269,245,3,1
1270,1735,1483,1
1271,2218,87,1
1272,2219,551,0
1273,2220,174,0
1274,991,74,1
1275,2026,1484,0
1276,251,1080,1
1277,1158,1468,1
1278,292,147,1
1279,480,1487,0
1280,382,402,0
1281,2227,450,1
1282,2228,86,0
1283,2229,253,1
1284,703,1489,1
1285,2239,1490,0
1286,2240,253,1
1287,2241,1491,0
1288,518,1111,1
1289,1896,572,0
1290,1392,48,0
1291,126,29,1
1292,2246,1036,0
1293,2247,334,0
1294,2252,996,0
1295,2256,29,1
1296,2259,754,0
1297,1517,214,1
1298,2262,1496,1
1299,1374,417,1
1300,1241,621,1
1301,1969,1003,0
1302,942,1498,0
1303,1061,427,0
1304,1267,148,1
1305,2263,1499,1
1306,2265,747,0
1307,2266,1500,0
1308,701,1502,1
1309,922,1335,0
1310,1987,1506,0
1311,826,818,1
1312,2271,1508,0
1313,2272,566,1
1314,794,944,1
1315,777,1510,1
1316,65,846,1
1317,663,460,1
1318,1718,74,1
1319,2276,736,0
1320,2278,821,0
1321,1338,1175,0
1322,1101,166,0
1323,1476,29,1
1324,2280,1136,0
1325,2281,1515,0
1326,2282,294,0
1327,947,29,1
1328,1241,1516,0
1329,2284,1517,0
1330,2285,1519,0
1331,1878,92,1
1332,1871,1520,0
1333,2288,195,1
1334,2200,5,0
1335,1834,724,1
1336,344,69,1
1337,2290,955,0
1338,1879,1525,0
1339,2291,647,0
1340,2292,1526,0
1341,1071,148,1
1342,2294,14,1
1343,2295,111,1
1344,346,868,1
1345,1354,1528,0
1346,2296,571,0
1347,532,550,1
1348,1361,1160,1
1349,2297,278,1
1350,2299,1360,0
1351,2300,149,1
1352,3,450,0
1353,1363,381,1
1354,2306,1123,1
1355,1727,248,1
1356,2308,1314,0
1357,98,550,1
1358,949,1423,1
1359,1702,148,1
1360,343,1532,0
1361,1228,462,1
1362,873,550,1
1363,2317,1368,0
1364,1353,954,0
1365,210,376,0
1366,1158,1537,1
1367,1078,402,1
1368,2325,1381,0
1369,1699,259,0
1370,2329,1540,0
1371,1172,1541,0
1372,2330,1543,0
1373,2334,932,0
1374,2335,584,0
1375,2336,668,0
1376,823,938,1
1377,2337,1545,0
1378,317,496,0
1379,211,192,1
1380,2341,826,0
1381,1737,147,1
1382,1263,968,0
1383,2346,1057,0
1384,609,14,1
1385,490,998,1
1386,2347,395,0
1387,1101,578,0
1388,2348,1550,1
1389,2350,749,1
1390,1045,1551,1
1391,2354,301,0
1392,511,564,1
1393,1671,462,0
1394,2349,14,1
1395,689,479,1
1396,2284,1556,1
1397,947,148,1
1398,1242,1012,0
1399,2359,1559,0
1400,2361,692,0
1401,1878,1291,0
1402,1831,1561,0
1403,803,727,1
1404,1176,1138,0
1405,2200,566,1
1406,279,548,0
1407,2368,675,1
1408,2369,683,0
1409,2371,258,0
1410,1130,769,0
1411,1572,1415,0
1412,1755,361,0
1413,2373,352,0
1414,133,769,0
1415,2376,977,0
1416,2380,74,1
1417,2382,262,1
1418,820,849,1
1419,2385,674,0
1420,2186,236,0
1421,2389,1464,0
1422,2390,1243,0
1423,2391,403,1
1424,117,855,0
1425,884,1162,1
1426,1314,1571,1
1427,2394,753,0
1428,1705,974,0
1429,344,223,0
1430,1325,418,0
1431,1801,327,1
1432,851,103,1
1433,1912,1175,0
1434,1561,1543,1
1435,1175,111,1
1436,1386,356,1
1437,544,189,1
1438,1244,8,1
1439,1683,1579,1
1440,727,118,1
1441,2404,601,0
1442,346,14,1
1443,279,383,1
1444,2407,447,0
1445,562,1123,1
1446,2411,1585,1
1447,1595,1586,0
1448,1457,551,1
1449,820,1512,1
1450,2414,1587,0
1451,777,507,0
1452,1523,194,0
1453,2416,18,1
1454,2417,1510,0
1455,282,1291,1
1456,1620,266,0
1457,2420,1590,0
1458,2421,149,1
1459,1693,184,1
1460,2425,468,1
1461,2426,403,0
1462,1045,1593,0
1463,1678,1040,0
1464,2427,528,0
1465,899,1345,1
1466,1927,51,0
1467,2430,1123,0
1468,1370,375,1
1469,1151,74,1
1470,2432,1596,0
1471,915,1033,0
1472,583,1562,1
1473,494,1597,0
1474,2433,1598,0
1475,2436,1600,1
1476,884,1540,1
1477,65,1601,1
1478,518,21,0
1479,648,148,1
1480,946,1604,1
1481,2360,957,0
1482,346,118,1
1483,583,1606,1
1484,1056,27,1
1485,2045,1607,0
1486,2280,1054,0
1487,326,14,1
1488,2448,666,0
1489,292,136,1
1490,133,458,0
1491,1371,1259,0
1492,2452,1609,0
1493,2454,566,1
1494,2455,1196,0
1495,452,118,1
1496,2459,1489,1
1497,2460,17,0
1498,2260,1375,0
1499,949,393,1
1500,2463,347,0
1501,768,914,1
1502,1212,2,0
1503,2471,1240,0
1504,159,1304,1
1505,680,304,0
1506,840,479,1
1507,2473,1616,0
1508,1962,539,0
1509,1354,1142,0
1510,2476,943,0
1511,2478,754,0
1512,2481,1620,0
1513,2487,863,0
1514,2488,830,1
1515,2489,828,0
1516,390,804,0
1517,2490,1625,0
1518,2492,76,0
1519,2493,1626,0
1520,2494,1627,0
1521,1970,1179,0
1522,2495,917,1
1523,1729,796,0
1524,1716,680,0
1525,2500,746,0
1526,2280,1630,0
1527,1825,136,0
1528,1247,353,0
1529,108,618,0
1530,343,835,1
1531,544,998,1
1532,2152,1633,0
1533,2504,739,0
1534,2365,1634,0
1535,962,88,1
1536,2137,118,1
