,smiles,sequence,interactions
381,381,739,0
382,754,741,1
383,23,89,1
384,757,649,0
385,61,745,0
386,760,747,1
387,761,553,1
388,762,748,0
389,220,198,1
390,544,9,1
391,768,752,0
392,769,150,1
393,770,753,1
394,771,754,0
395,772,755,0
396,664,389,0
397,13,760,1
398,777,762,0
399,366,766,0
400,782,768,0
401,784,183,1
402,785,770,0
403,697,85,1
404,787,288,0
405,462,28,1
406,789,251,0
407,561,523,0
408,353,410,0
409,579,9,1
410,23,772,1
411,794,282,1
412,800,28,1
413,789,777,0
414,801,3,1
415,803,233,1
416,173,781,0
417,805,321,1
418,498,309,0
419,806,294,1
420,808,523,0
421,809,226,1
422,812,785,0
423,348,786,0
424,155,170,1
425,818,793,0
426,23,47,1
427,822,796,0
428,475,754,0
429,826,799,0
430,827,800,0
431,829,802,0
432,736,44,1
433,728,803,1
434,23,804,1
435,99,9,1
436,643,407,0
437,830,9,1
438,388,805,0
439,475,301,0
440,69,207,1
441,173,808,0
442,32,28,1
443,409,810,0
444,839,9,1
445,840,28,1
446,466,813,1
447,841,814,0
448,409,418,0
449,842,28,1
450,843,44,1
451,89,466,1
452,653,28,1
453,848,9,1
454,850,28,1
455,23,821,1
456,853,822,0
457,855,9,1
458,108,561,0
459,858,825,1
460,859,28,1
461,23,183,1
462,74,44,1
463,862,9,1
464,864,28,1
465,368,4,0
466,435,833,0
467,871,587,0
468,872,460,1
469,875,743,0
470,38,95,1
471,877,9,1
472,145,840,1
473,76,9,1
474,882,845,0
475,304,505,0
476,829,717,0
477,884,527,1
478,887,849,0
479,133,157,1
480,9,9,1
481,892,516,1
482,893,857,1
483,894,859,0
484,895,439,0
485,896,3,1
486,561,64,0
487,897,3,1
488,898,198,1
489,900,861,0
490,293,561,0
491,416,9,1
492,901,862,0
493,591,863,0
494,902,28,1
495,904,44,1
496,907,865,0
497,908,209,0
498,911,28,1
499,99,9,1
500,913,62,0
501,915,869,0
502,615,870,0
503,916,871,0
504,381,475,0
505,918,28,1
506,919,9,1
507,921,873,0
508,23,565,1
509,38,183,1
510,510,3,1
511,925,97,0
512,927,28,1
513,928,876,0
514,929,9,1
515,65,877,0
516,868,687,0
517,931,28,1
518,936,633,1
519,145,150,1
520,937,884,0
521,868,890,0
522,859,28,1
523,23,459,1
524,634,892,0
525,701,28,1
526,939,28,1
527,13,122,1
528,638,896,0
529,942,558,0
530,517,897,0
531,943,898,0
532,723,662,1
533,944,545,0
534,23,122,1
535,948,461,0
536,952,905,1
537,369,908,0
538,97,910,0
539,958,718,0
540,959,913,0
541,960,914,0
542,961,432,0
543,966,28,1
544,968,919,0
545,423,153,1
546,971,28,1
547,751,28,1
548,477,922,0
549,28,925,0
550,977,386,0
551,978,40,0
552,728,840,1
553,124,516,1
554,438,523,0
555,133,692,1
556,338,929,0
557,986,28,1
558,23,54,1
559,882,843,0
560,992,28,1
561,640,353,0
562,994,935,0
563,9,9,1
564,89,937,1
565,23,44,1
566,999,89,1
567,830,9,1
568,1000,940,0
569,7,288,0
570,1002,941,0
571,653,28,1
572,1006,947,0
573,1007,153,1
574,1010,284,0
575,1012,9,1
576,754,950,1
577,1013,118,1
578,1014,350,0
579,1015,86,1
580,1016,952,1
581,431,28,1
582,1017,28,1
583,684,70,0
584,448,9,1
585,463,956,0
586,1019,3,1
587,631,28,1
588,1020,531,0
589,1021,737,0
590,441,9,1
591,882,962,0
592,25,963,0
593,23,964,1
594,7,935,0
595,1025,965,0
596,1026,3,1
597,1027,692,1
598,1028,309,1
599,1030,558,1
600,23,974,1
601,74,565,1
602,1032,89,1
603,1033,460,1
604,1034,975,0
605,149,313,0
606,23,977,1
607,230,3,1
608,1039,733,0
609,173,983,0
610,1040,85,1
611,1041,9,1
612,466,990,1
613,388,993,0
614,1048,431,0
615,1019,3,1
616,477,743,0
617,23,922,1
618,1050,996,0
619,234,28,1
620,1052,106,1
621,23,44,1
622,283,999,1
623,1054,1000,0
624,1055,89,1
625,1056,89,1
626,472,488,0
627,653,28,1
628,1061,599,0
629,518,376,0
630,777,1002,0
631,521,85,1
632,859,5,1
633,1065,974,1
634,1066,282,1
635,1067,9,1
636,1068,718,0
637,23,1003,1
638,1072,1007,0
639,293,107,0
640,1073,44,1
641,1074,3,1
642,634,1008,0
643,1076,28,1
644,1078,3,1
645,199,331,0
646,282,877,0
647,392,9,1
648,1082,3,1
649,353,1015,0
650,655,28,1
651,875,64,0
652,441,9,1
653,1087,202,1
654,803,1022,1
655,85,747,0
656,1099,1030,0
657,887,28,0
658,366,583,0
659,1105,795,0
660,701,28,1
661,420,3,1
662,1116,1002,0
663,1117,9,1
664,942,198,0
665,944,175,0
666,155,760,1
667,23,985,1
668,1125,419,1
669,1126,9,1
670,72,597,0
671,1128,1047,0
672,887,676,0
673,1129,743,0
674,829,1049,0
675,26,426,0
676,1135,1052,0
677,1142,1058,0
678,32,28,1
679,1145,89,1
680,981,1062,1
681,986,28,1
682,438,1063,0
683,1147,530,0
684,897,439,1
685,882,174,0
686,179,840,1
687,89,9,1
688,1151,1071,0
689,1078,3,1
690,416,1074,1
691,1071,1076,0
692,276,4,0
693,18,3,1
694,853,1077,0
695,133,1080,1
696,87,922,0
697,1157,1081,0
698,1158,1082,0
699,1159,202,1
700,1041,9,1
701,32,28,1
702,859,28,1
703,1164,553,1
704,1165,1087,1
705,1167,685,0
706,1168,293,0
707,1169,1088,0
708,839,41,1
709,1173,18,0
710,1174,124,0
711,417,1091,0
712,1177,198,1
713,1179,1094,0
714,1181,40,1
715,7,1099,0
716,1184,72,0
717,1185,85,1
718,1188,85,1
719,1189,9,1
720,9,959,1
721,1191,85,1
722,1192,1102,0
723,1193,439,1
724,25,603,0
725,23,1107,1
726,477,461,0
727,1195,118,1
728,432,353,1
729,1199,153,1
730,1200,915,1
731,1201,1109,0
732,185,9,1
733,1202,297,1
734,107,202,1
735,23,378,1
736,1205,1113,0
737,1206,28,1
738,74,441,1
739,1214,9,1
740,26,843,0
741,1215,337,0
742,23,47,1
743,145,1117,1
744,107,202,1
745,76,9,1
746,1191,124,1
747,409,1118,0
748,145,9,1
749,1226,294,0
750,617,28,1
751,1056,89,1
752,409,16,0
753,1228,28,1
754,199,409,0
755,1231,1122,0
756,381,1123,0
757,76,1124,1
758,1233,28,1
759,1234,1126,0
760,981,114,1
761,23,719,1
762,1235,1127,0
763,927,28,1
764,579,207,1
765,961,1129,0
766,1242,92,0
767,85,1135,0
768,1244,92,0
769,1246,36,1
770,1247,685,0
771,1250,28,1
772,220,28,1
773,462,28,1
774,1252,1142,0
775,1254,1146,0
776,1257,3,1
777,1259,268,0
778,30,466,1
779,416,319,1
780,1265,830,0
781,767,261,0
782,536,1152,0
783,571,1153,0
784,1268,1156,0
785,85,1159,0
786,31,1160,0
787,1271,1062,0
788,23,1162,1
789,999,89,1
790,1273,20,0
791,1274,9,1
792,13,1163,1
793,1279,28,1
794,1280,1166,0
795,1282,9,1
796,1285,439,1
797,1288,713,0
798,23,1170,1
799,1265,717,0
800,1290,752,0
801,1291,765,0
802,1292,85,1
803,1294,28,1
804,1295,1173,0
805,339,675,0
806,466,9,1
807,1297,439,1
808,582,1178,0
809,220,28,1
810,23,44,1
811,808,494,0
812,1304,28,1
813,1305,9,1
814,1306,1182,0
815,1307,28,1
816,47,44,1
817,23,1183,1
818,7,60,0
819,334,1185,0
820,1311,322,1
821,1015,475,1
822,25,843,0
823,986,18,1
824,1317,9,1
825,1320,28,1
826,9,670,1
827,1298,1102,0
828,1322,1193,0
829,1323,565,1
830,240,28,1
831,1324,439,0
832,319,1197,1
833,1326,175,0
834,140,1199,0
835,1330,44,1
836,1076,28,1
837,1331,319,1
838,1334,209,0
839,1337,28,1
840,139,914,0
841,1340,1204,0
842,23,656,1
843,76,9,1
844,9,9,1
845,1341,247,0
846,1343,1206,0
847,23,126,1
848,1347,1208,0
849,1348,614,0
850,800,28,1
851,631,198,1
852,1352,67,0
853,145,9,1
854,96,1213,1
855,842,28,1
856,1356,1214,0
857,1357,1215,0
858,76,967,1
859,1362,9,1
860,868,1222,0
861,1364,232,0
862,1366,475,1
863,1368,28,1
864,1370,9,1
865,1371,716,0
866,92,480,0
867,108,225,0
868,373,1232,0
869,631,28,1
870,240,28,1
871,1337,28,1
872,489,1235,1
873,1383,28,1
874,508,948,0
875,366,1242,0
876,1385,9,1
877,1386,282,1
878,366,1243,0
879,1387,28,1
880,705,1095,1
881,263,9,1
882,263,9,1
883,634,362,0
884,1389,460,1
885,1390,649,0
886,1348,160,0
887,1393,1214,0
888,1343,1246,0
889,1395,1247,1
890,65,1192,0
891,1100,353,0
892,26,232,0
893,1387,28,1
894,1397,93,1
895,445,28,1
896,1400,1250,0
897,829,1251,0
898,1402,1257,0
899,1228,28,1
900,653,28,1
901,23,1261,1
902,929,9,1
903,34,42,0
904,986,28,1
905,1408,903,1
906,1409,44,1
907,701,28,1
908,1411,1095,1
909,529,1152,0
910,1413,85,1
911,1416,28,1
912,381,63,0
913,754,145,1
914,274,1076,0
915,1419,28,1
916,1340,893,0
917,1420,494,1
918,1422,3,1
919,1423,226,1
920,1425,28,1
921,312,3,1
922,155,80,1
923,1427,1270,0
924,1132,1272,0
925,1429,124,0
926,1431,9,1
927,155,1275,1
928,889,251,0
929,23,1276,1
930,1433,1277,1
931,631,28,1
932,9,9,1
933,1438,261,0
934,1442,28,1
935,939,28,1
936,634,75,0
937,189,198,1
938,466,1281,1
939,1443,1094,0
940,212,781,0
941,1275,35,0
942,1447,209,0
943,1449,442,1
944,1451,1284,0
945,25,1286,0
946,1452,198,1
947,1454,1287,0
948,574,1234,0
949,544,9,1
950,1018,1022,1
951,1457,279,1
952,610,233,1
953,1458,9,1
954,234,28,1
955,1459,28,1
956,1461,226,1
957,1462,85,1
958,1463,118,1
959,263,9,1
960,466,719,1
961,1465,599,0
962,615,1296,0
963,293,822,0
964,1470,753,1
965,1471,28,1
966,1472,1297,0
967,694,1121,0
968,1474,135,0
969,570,882,0
970,25,1300,0
971,134,1301,0
972,1476,1110,0
973,1439,493,0
974,803,1304,1
975,1480,1251,0
976,579,9,1
977,1129,1307,0
978,32,28,1
979,1485,1004,1
980,1486,56,0
981,728,164,1
982,1490,948,0
983,154,44,1
984,1491,1311,0
985,1492,587,0
986,1494,310,0
987,1233,28,1
988,1496,1313,0
989,1497,28,1
990,1045,1314,0
991,23,1317,1
992,1499,974,0
993,1500,89,1
994,1502,1318,0
995,23,1319,1
996,887,1320,0
997,1503,28,1
998,477,1321,0
999,30,9,1
1000,767,914,0
1001,1504,410,0
1002,1356,1323,0
1003,1363,344,0
1004,222,1324,0
1005,529,1088,0
1006,424,1325,0
1007,373,996,0
1008,23,1327,1
1009,1508,1328,0
1010,608,28,1
1011,1510,81,1
1012,1511,778,0
1013,1512,1055,0
1014,1513,87,1
1015,25,1098,0
1016,728,9,1
1017,1516,28,1
1018,825,890,1
1019,1517,1331,0
1020,902,28,1
1021,34,1205,0
1022,385,428,0
1023,1076,28,1
1024,23,1213,1
1025,477,1075,0
1026,1472,433,0
1027,435,1335,0
1028,341,28,1
1029,416,9,1
1030,30,714,1
1031,1520,1196,1
1032,23,1337,1
1033,9,473,1
1034,896,3,1
1035,23,1247,1
1036,27,1339,0
1037,465,3,1
1038,1522,1340,1
1039,1523,1341,0
1040,89,9,1
1041,1525,258,1
1042,1128,1342,0
1043,1526,3,1
1044,31,1343,0
1045,1528,118,1
1046,1529,1346,1
1047,1531,174,0
1048,317,1165,1
1049,939,5,1
1050,1534,9,1
1051,515,297,1
1052,757,417,0
1053,412,491,0
1054,1539,1355,0
1055,1540,1356,0
1056,928,1314,0
1057,1541,89,1
1058,1546,321,1
1059,1547,87,1
1060,1343,747,0
1061,966,28,1
1062,1557,1362,0
1063,1558,974,0
1064,1560,1350,0
1065,1561,1115,1
1066,1557,1364,0
1067,60,1365,0
1068,1563,9,1
1069,620,9,1
1070,1503,28,1
1071,1565,1367,0
1072,280,72,0
1073,1566,1369,0
1074,1522,220,1
1075,1573,1378,0
1076,304,1379,0
1077,545,28,1
1078,23,1380,1
1079,1575,226,1
1080,1577,1381,0
1081,1578,63,0
1082,1065,62,1
1083,1579,1382,0
1084,1580,538,0
1085,1228,28,1
1086,1348,679,0
1087,1585,1384,1
1088,1586,718,0
1089,1588,432,0
1090,1590,1387,0
1091,68,587,0
1092,1317,9,1
1093,1275,27,0
1094,801,3,1
1095,23,11,1
1096,23,154,1
1097,1594,85,1
1098,222,869,0
1099,1431,150,1
1100,1191,1393,1
1101,1596,692,1
1102,571,1146,0
1103,1597,258,1
1104,23,1395,1
1105,1598,44,1
1106,188,649,0
1107,1502,1301,0
1108,1601,9,1
1109,1015,315,1
1110,247,258,1
1111,76,446,1
1112,151,89,1
1113,1606,154,1
1114,1607,523,0
1115,1608,1401,0
1116,1610,1056,0
1117,1611,1142,0
1118,23,1403,1
1119,817,48,0
1120,1579,20,0
1121,1615,1321,0
1122,274,500,0
1123,140,1405,0
1124,226,28,1
1125,653,28,1
1126,1618,44,1
1127,125,1406,0
1128,499,425,1
1129,74,1407,1
1130,1622,1409,0
1131,1623,1410,0
1132,23,1411,1
1133,1332,1179,0
1134,1573,432,0
1135,57,237,0
1136,875,60,0
1137,1626,85,1
1138,1627,1414,0
1139,1628,28,1
1140,1014,739,0
1141,1065,117,1
1142,169,721,1
1143,1633,1349,1
1144,1634,530,0
1145,859,28,1
1146,278,473,1
1147,654,1296,0
1148,1638,1419,0
1149,38,1420,1
1150,1639,63,0
1151,373,1394,0
1152,1457,674,1
1153,712,44,1
1154,1642,256,1
1155,54,1422,1
1156,23,87,1
1157,864,28,1
1158,1633,1162,1
1159,1275,1192,0
1160,1648,1427,0
1161,567,864,0
1162,936,150,1
1163,1650,106,1
1164,1651,198,0
1165,1653,1431,0
1166,124,220,1
1167,1387,28,1
1168,1656,44,1
1169,1639,1434,0
1170,1659,1436,0
1171,1660,442,1
1172,1662,1381,0
1173,417,389,0
1174,739,597,0
1175,1451,75,0
1176,981,1124,1
1177,800,28,1
1178,1664,85,1
1179,1665,1441,0
1180,1668,9,1
1181,1419,28,1
1182,558,341,1
1183,11,51,0
1184,1671,85,1
1185,1459,28,1
1186,1672,106,1
1187,1673,497,1
1188,1675,446,1
1189,579,9,1
1190,1678,1194,0
1191,615,1173,0
1192,472,1444,0
1193,882,178,0
1194,579,319,1
1195,939,5,1
1196,1682,873,0
1197,191,3,1
1198,475,713,0
1199,6,1446,0
1200,1686,407,1
1201,927,28,1
1202,728,9,1
1203,1690,1051,1
1204,1693,565,1
1205,1694,810,0
1206,1695,321,1
1207,916,299,0
1208,9,9,1
1209,925,1447,0
1210,339,1173,0
1211,1238,1337,0
1212,73,246,0
1213,1700,1283,0
1214,220,28,1
1215,648,28,1
1216,1032,89,1
1217,1704,301,1
1218,1476,750,0
1219,728,150,1
1220,1000,556,0
1221,582,1215,0
1222,1709,1056,0
1223,1713,28,1
1224,223,28,1
1225,1715,43,0
1226,1718,56,0
1227,1285,439,1
1228,198,1456,1
1229,610,9,1
1230,65,35,0
1231,450,553,1
1232,1720,1458,0
1233,896,3,1
1234,999,717,1
1235,1723,1071,1
1236,690,1461,1
1237,1724,1206,0
1238,472,538,0
1239,1726,1094,0
1240,472,1462,0
1241,404,1463,0
1242,1729,3,1
1243,1730,773,0
1244,1732,1464,0
1245,3,3,1
1246,136,301,0
1247,466,413,1
1248,1733,28,1
1249,1734,726,0
1250,65,1467,0
1251,1736,28,1
1252,1294,5,1
1253,23,1022,1
1254,751,28,1
1255,1387,28,1
1256,23,3,1
1257,149,1468,0
1258,817,837,0
1259,1737,439,1
1260,223,28,1
1261,803,613,1
1262,631,28,1
1263,1741,118,1
1264,1742,1037,1
1265,61,1471,0
1266,445,28,1
1267,466,183,1
1268,716,1473,0
1269,593,89,1
1270,191,3,1
1271,1746,461,0
1272,26,754,0
1273,121,78,0
1274,317,9,1
1275,1726,1474,0
1276,1579,18,0
1277,25,1063,0
1278,1129,1475,0
1279,1747,28,1
1280,1748,386,0
1281,1749,631,0
1282,1750,1091,0
1283,1754,9,1
1284,31,1110,0
1285,23,170,1
1286,631,28,1
1287,1756,442,1
1288,26,1429,0
1289,1759,3,1
1290,1760,3,0
1291,1761,1482,0
1292,1341,175,0
1293,1762,1142,0
1294,1763,9,1
1295,30,9,1
1296,929,9,1
1297,764,1463,0
1298,477,509,0
1299,762,1318,0
1300,1769,1303,0
1301,1126,837,1
1302,603,133,0
1303,25,191,0
1304,25,237,0
1305,999,717,1
1306,319,1242,1
1307,1776,688,1
1308,54,1422,1
1309,1779,28,1
1310,1233,28,1
1311,1189,9,1
1312,499,3,1
1313,355,1491,0
1314,1169,285,0
1315,215,922,0
1316,1783,188,1
1317,1785,784,0
1318,1786,60,0
1319,664,1189,0
1320,199,1382,0
1321,582,1022,0
1322,1788,256,1
1323,1508,1166,0
1324,1326,88,0
1325,1792,553,1
1326,1340,1297,0
1327,1793,1497,0
1328,645,28,1
1329,971,28,1
1330,13,153,1
1331,1796,89,1
1332,1798,718,0
1333,701,28,1
1334,480,859,0
1335,23,513,1
1336,431,28,1
1337,929,9,1
1338,1804,737,0
1339,593,89,1
1340,136,1502,0
1341,283,999,1
1342,23,717,1
1343,1806,28,1
1344,1808,1262,1
1345,366,862,0
1346,1272,1503,0
1347,412,948,0
1348,518,1506,0
1349,23,1507,1
1350,1570,765,0
1351,1776,770,0
1352,99,455,1
1353,911,5,1
1354,1817,433,0
1355,1326,385,0
1356,1821,1384,1
1357,1822,390,1
1358,1823,439,1
1359,529,299,0
1360,1102,497,1
1361,1824,256,1
1362,1825,1385,0
1363,151,89,1
1364,150,160,0
1365,1826,1356,0
1366,1827,413,1
1367,545,28,1
1368,623,871,0
1369,23,271,1
1370,23,44,1
1371,825,359,1
1372,1337,28,1
1373,4,748,0
1374,1831,28,1
1375,1832,799,0
1376,9,9,1
1377,13,1517,1
1378,406,923,0
1379,1836,475,1
1380,1151,245,0
1381,808,544,0
1382,1838,28,1
1383,1839,9,1
1384,1694,310,0
1385,518,28,1
1386,1840,952,1
1387,25,297,0
1388,1842,1524,0
1389,1332,1189,0
1390,23,1526,1
1391,1845,718,0
1392,237,417,0
1393,604,1110,0
1394,1846,1527,0
1395,1579,739,0
1396,728,9,1
1397,116,1531,0
1398,127,3,1
1399,803,958,1
1400,1852,992,0
1401,405,1022,1
1402,1853,1534,0
1403,1742,1037,1
1404,907,430,0
1405,475,417,0
1406,1856,457,1
1407,1857,829,0
1408,450,226,1
1409,353,117,0
1410,1860,1539,1
1411,247,258,1
1412,345,3,1
1413,1863,282,1
1414,1864,1367,0
1415,1866,1413,0
1416,169,527,1
1417,1429,871,0
1418,1870,1545,0
1419,420,3,1
1420,1873,28,1
1421,220,28,1
1422,939,28,1
1423,353,1070,0
1424,1882,9,1
1425,26,1553,0
1426,1608,1250,0
1427,1885,460,1
1428,1886,718,0
1429,23,3,1
1430,825,81,1
1431,1891,293,0
1432,119,1554,0
1433,1893,1321,0
1434,23,1561,1
1435,33,28,1
1436,1522,104,1
1437,1894,1562,0
1438,1895,947,0
1439,381,1563,0
1440,1896,28,1
1441,577,419,1
1442,489,778,1
1443,26,292,0
1444,23,85,1
1445,1901,9,1
1446,561,1569,0
1447,1904,434,0
1448,1905,9,1
1449,1906,586,0
1450,1792,753,1
1451,1907,282,1
1452,1908,1570,0
1453,4,1571,0
1454,1911,1384,1
1455,1476,1574,0
1456,23,623,1
1457,4,1575,0
1458,540,1380,1
1459,1913,9,1
1460,1914,718,0
1461,1915,683,0
1462,145,1579,1
1463,145,150,1
1464,149,5,0
1465,1918,1280,0
1466,76,9,1
1467,212,1580,0
1468,476,1384,1
1469,409,1581,0
1470,1034,1515,0
1471,1920,1582,0
1472,1921,251,1
1473,99,9,1
1474,1922,558,1
1475,1923,202,1
1476,579,699,1
1477,1924,1313,0
1478,1925,32,0
1479,653,28,1
1480,1926,1583,0
1481,1927,929,0
1482,611,565,1
1483,558,341,1
1484,1472,893,0
1485,1932,1107,0
1486,1935,1585,0
1487,471,381,0
1488,676,3,1
1489,882,301,0
1490,72,1586,0
1491,931,1587,1
1492,1102,1056,1
1493,31,340,0
1494,1937,1044,0
1495,1938,1588,0
1496,378,750,0
1497,1205,1102,0
1498,641,1355,0
1499,762,910,0
1500,1501,897,0
1501,1046,1000,0
1502,475,1007,0
1503,1943,1095,1
1504,1508,663,0
1505,751,28,1
1506,1946,959,0
1507,140,889,0
1508,1128,1280,0
1509,225,1307,0
1510,850,28,1
1511,1205,248,0
1512,1949,9,1
1513,1255,1597,1
1514,23,168,1
1515,7,121,0
1516,1953,28,1
1517,23,147,1
1518,1954,822,0
1519,1406,910,0
1520,1955,556,0
1521,986,28,1
1522,23,589,1
1523,801,3,1
1524,26,301,0
1525,23,439,1
1526,1130,870,0
1527,237,1242,0
1528,427,1552,0
1529,133,281,1
1530,1958,147,1
1531,472,136,0
1532,615,198,0
1533,26,1601,0
1534,1961,458,0
1535,1962,1602,0
1536,916,1603,0
1537,339,1458,0
1538,23,1605,1
1539,1966,1608,1
1540,1967,1393,0
1541,331,1610,1
1542,594,679,0
1543,987,63,0
1544,145,9,1
1545,99,959,1
1546,762,786,0
1547,445,28,1
1548,206,28,1
1549,41,359,1
1550,1971,1615,0
1551,57,1426,0
1552,1326,1619,0
1553,1973,1620,0
1554,868,305,0
1555,25,925,0
1556,1975,1622,0
1557,431,28,1
1558,825,1232,1
1559,423,153,1
1560,416,1624,1
1561,445,28,1
1562,1979,28,1
1563,1980,1052,0
1564,1975,1628,0
1565,1983,3,1
1566,468,1629,0
1567,1984,48,0
1568,1986,1384,1
1569,1988,28,1
1570,1500,89,1
