,smiles,sequence,interactions
264,405,130,1
265,161,150,1
266,407,414,0
267,408,415,0
268,409,368,0
269,411,28,1
270,412,419,0
271,414,9,1
272,417,423,0
273,418,424,0
274,419,28,1
275,420,425,1
276,422,426,0
277,8,69,1
278,425,429,0
279,427,432,0
280,428,143,1
281,430,434,0
282,432,435,0
283,433,437,0
284,436,3,1
285,437,442,1
286,439,5,1
287,441,9,1
288,442,28,1
289,279,9,1
290,444,450,0
291,445,452,1
292,8,453,1
293,446,281,1
294,24,454,1
295,449,456,0
296,450,457,1
297,130,9,1
298,454,28,1
299,460,465,0
300,462,28,1
301,466,468,1
302,467,469,0
303,469,271,1
304,466,3,1
305,58,473,1
306,317,150,1
307,472,316,0
308,473,476,0
309,474,477,0
310,477,203,0
311,8,483,1
312,31,151,0
313,481,485,0
314,482,315,1
315,483,106,1
316,487,457,1
317,490,493,0
318,492,496,0
319,494,497,1
320,101,133,0
321,324,499,1
322,496,500,0
323,499,3,1
324,502,443,1
325,503,504,1
326,130,9,1
327,507,508,0
328,508,509,0
329,512,512,0
330,303,513,0
331,424,515,0
332,516,516,1
333,517,518,0
334,477,182,0
335,169,239,1
336,8,519,1
337,518,520,0
338,240,347,1
339,519,521,1
340,466,522,1
341,520,9,1
342,522,523,0
343,524,28,1
344,169,525,1
345,62,123,1
346,525,85,1
347,528,527,0
348,529,528,0
349,531,530,0
350,533,9,1
351,534,28,1
352,58,534,1
353,264,535,0
354,461,536,0
355,536,312,0
356,312,3,1
357,540,521,1
358,264,540,0
359,543,9,1
360,545,515,0
361,547,543,0
362,8,140,1
363,8,544,1
364,58,545,1
365,8,3,1
366,548,546,0
367,549,134,0
368,551,177,0
369,552,331,0
370,25,552,0
371,347,117,0
372,8,554,1
373,167,555,1
374,556,556,0
375,161,69,1
376,557,457,1
377,559,559,0
378,561,560,0
379,58,145,1
380,563,562,0
381,565,360,0
382,202,563,0
383,566,146,1
384,394,567,0
385,573,571,0
386,575,137,0
387,578,577,0
388,581,578,0
389,583,28,1
390,584,582,1
391,585,379,0
392,586,584,0
393,68,203,0
394,589,28,1
395,25,587,0
396,214,589,0
397,591,583,0
398,592,591,0
399,260,592,0
400,165,593,1
401,3,3,1
402,594,102,0
403,8,9,1
404,31,4,0
405,130,77,1
406,595,595,0
407,597,596,0
408,50,597,0
409,444,598,0
410,599,599,1
411,600,600,0
412,601,365,0
413,22,603,0
414,138,605,0
415,466,81,1
416,605,28,1
417,606,85,1
418,202,607,0
419,608,28,1
420,610,612,1
421,613,28,1
422,614,615,0
423,615,616,0
424,617,28,1
425,619,9,1
426,315,623,1
427,620,624,1
428,621,217,1
429,625,292,0
430,24,627,1
431,626,628,0
432,628,406,0
433,629,28,1
434,8,630,1
435,630,457,1
436,8,9,1
437,634,633,0
438,8,208,1
439,78,634,0
440,635,635,0
441,636,636,0
442,25,637,0
443,637,640,0
444,639,255,1
445,363,256,1
446,640,4,0
447,641,642,0
448,279,643,1
449,51,644,1
450,409,645,0
451,260,646,0
452,459,647,0
453,645,28,1
454,646,589,1
455,647,28,1
456,649,649,0
457,651,650,0
458,652,256,1
459,466,9,1
460,653,211,1
461,315,652,1
462,654,653,0
463,655,28,1
464,609,655,0
465,657,595,0
466,223,28,1
467,51,656,1
468,658,657,0
469,660,658,0
470,25,445,0
471,8,504,1
472,420,3,1
473,661,660,0
474,663,9,1
475,664,508,0
476,665,663,0
477,666,617,0
478,24,9,1
479,8,665,1
480,477,666,0
481,667,667,0
482,610,128,1
483,669,669,0
484,670,657,0
485,671,102,0
486,673,672,1
487,615,673,0
488,677,9,1
489,678,675,0
490,680,676,0
491,140,248,0
492,682,9,1
493,683,634,0
494,684,589,0
495,25,144,0
496,8,681,1
497,285,53,1
498,8,682,1
499,689,686,0
500,8,627,1
501,690,688,1
502,692,570,0
503,693,690,1
504,695,351,0
505,697,85,1
506,700,355,0
507,701,28,1
508,148,696,0
509,702,424,0
510,706,28,1
511,707,702,0
512,710,704,0
513,711,706,0
514,714,656,1
515,715,251,1
516,716,710,0
517,573,712,0
518,718,130,1
519,65,713,0
520,130,714,1
521,725,28,1
522,726,716,0
523,654,718,0
524,732,723,0
525,25,360,0
526,739,728,0
527,740,718,0
528,744,731,1
529,745,124,0
530,442,28,1
531,746,732,0
532,747,733,0
533,749,717,1
534,750,736,0
535,234,28,1
536,199,728,0
537,751,28,1
538,754,741,1
539,755,181,0
540,167,349,1
541,757,649,0
542,212,744,0
543,7,653,0
544,61,745,0
545,759,746,0
546,760,747,1
547,761,553,1
548,764,231,0
549,303,750,0
550,768,752,0
551,770,753,1
552,442,5,1
553,771,754,0
554,772,755,0
555,773,9,1
556,776,211,1
557,778,763,0
558,366,766,0
559,697,85,1
560,8,700,1
561,787,288,0
562,462,28,1
563,58,29,1
564,790,399,1
565,561,523,0
566,791,182,0
567,792,675,0
568,352,773,0
569,793,140,1
570,185,382,1
571,796,3,1
572,797,775,0
573,800,28,1
574,58,455,1
575,804,780,0
576,199,511,0
577,209,782,0
578,808,523,0
579,324,9,1
580,285,446,1
581,810,783,0
582,348,786,0
583,813,211,1
584,814,3,1
585,815,787,0
586,816,788,1
587,221,790,0
588,817,791,0
589,819,143,1
590,820,794,0
591,101,795,0
592,496,287,0
593,821,19,0
594,826,799,0
595,829,802,0
596,728,803,1
597,830,9,1
598,388,805,0
599,834,806,1
600,69,207,1
601,835,36,0
602,409,810,0
603,8,271,1
604,838,811,0
605,839,9,1
606,840,28,1
607,466,812,1
608,841,814,0
609,409,418,0
610,842,28,1
611,844,9,1
612,8,217,1
613,653,28,1
614,847,817,0
615,850,28,1
616,55,818,1
617,167,9,1
618,852,820,0
619,854,49,1
620,855,9,1
621,856,824,0
622,857,347,1
623,858,825,1
624,860,217,1
625,604,827,0
626,862,9,1
627,864,28,1
628,821,266,0
629,865,28,1
630,639,382,1
631,868,335,0
632,869,202,1
633,8,727,1
634,871,587,0
635,872,460,1
636,873,456,0
637,636,433,0
638,874,647,0
639,682,9,1
640,876,836,0
641,38,95,1
642,76,9,1
643,167,842,1
644,882,845,0
645,883,9,1
646,829,717,0
647,884,527,1
648,885,846,1
649,615,501,0
650,167,627,1
651,889,850,0
652,133,157,1
653,8,851,1
654,890,852,0
655,891,854,0
656,584,858,1
657,894,859,0
658,895,439,0
659,561,64,0
660,897,3,1
661,900,861,0
662,901,862,0
663,591,863,0
664,903,864,1
665,905,257,0
666,907,865,0
667,492,553,0
668,911,28,1
669,915,869,0
670,615,870,0
671,916,871,0
672,381,475,0
673,917,872,0
674,918,28,1
675,919,9,1
676,8,147,1
677,921,873,0
678,29,202,1
679,922,294,1
680,923,460,0
681,924,874,0
682,926,875,0
683,927,28,1
684,928,876,0
685,74,208,1
686,65,877,0
687,868,687,0
688,930,878,0
689,931,28,1
690,933,324,0
691,934,382,0
692,935,882,0
693,936,633,1
694,8,885,1
695,916,886,0
696,821,887,0
697,814,28,1
698,65,891,0
699,634,892,0
700,701,28,1
701,101,893,0
702,939,28,1
703,8,895,1
704,942,558,0
705,517,897,0
706,943,898,0
707,8,727,1
708,8,899,1
709,944,545,0
710,945,900,0
711,946,28,1
712,947,902,0
713,948,461,0
714,949,399,1
715,950,903,1
716,951,904,0
717,955,906,0
718,97,910,0
719,328,911,0
720,8,912,1
721,284,9,1
722,958,718,0
723,962,28,1
724,963,915,1
725,51,804,1
726,965,918,0
727,966,28,1
728,967,3,1
729,968,919,0
730,969,446,0
731,970,920,1
732,419,28,1
733,751,28,1
734,8,553,1
735,693,767,1
736,973,3,1
737,477,922,0
738,373,924,0
739,976,110,0
740,534,28,1
741,8,134,1
742,124,516,1
743,8,926,1
744,980,347,1
745,31,927,0
746,981,69,1
747,982,928,0
748,202,140,0
749,983,155,1
750,984,588,0
751,277,409,0
752,277,70,0
753,303,931,0
754,545,932,0
755,987,933,0
756,324,934,1
757,991,9,1
758,992,28,1
759,993,28,1
760,640,353,0
761,279,938,1
762,995,704,0
763,997,473,1
764,573,788,0
765,998,214,0
766,830,9,1
767,1000,940,0
768,962,28,1
769,7,288,0
770,25,411,0
771,303,218,0
772,653,28,1
773,51,943,1
774,1003,944,0
775,1004,945,0
776,197,948,0
777,8,563,1
778,1009,9,1
779,8,9,1
780,1010,284,0
781,951,30,0
782,754,950,1
783,1014,350,0
784,517,482,0
785,1015,86,1
786,1017,28,1
787,422,953,0
788,8,954,1
789,684,70,0
790,1019,3,1
791,955,957,0
792,284,3,1
793,58,959,1
794,8,960,1
795,1021,737,0
796,441,9,1
797,1023,961,0
798,25,963,0
799,1024,827,1
800,573,966,0
801,130,967,1
802,130,959,1
803,1026,3,1
804,1028,309,1
805,197,971,0
806,1029,85,1
807,162,612,1
808,279,9,1
809,8,972,1
810,563,973,0
811,1031,513,0
812,1033,460,1
813,1034,975,0
814,197,177,0
815,1035,508,0
816,149,313,0
817,222,976,0
818,230,3,1
819,1036,978,0
820,1037,140,0
821,144,979,0
822,411,28,1
823,1038,981,0
824,1039,733,0
825,1040,85,1
826,665,984,0
827,10,985,0
828,1042,642,0
829,1043,69,1
830,47,525,1
831,1045,986,0
832,62,767,1
833,466,990,1
834,182,991,0
835,58,643,1
836,1019,3,1
837,1049,707,0
838,477,743,0
839,1050,996,0
840,1051,997,1
841,234,28,1
842,1053,28,1
843,1057,202,0
844,1058,9,1
845,472,488,0
846,1060,666,0
847,348,25,0
848,653,28,1
849,188,1001,0
850,518,376,0
851,1062,747,1
852,1063,211,1
853,466,792,1
854,8,672,1
855,1067,9,1
856,1068,718,0
857,1069,597,0
858,1071,1006,0
859,808,616,0
860,8,77,1
861,1072,1007,0
862,293,107,0
863,285,338,1
864,1074,3,1
865,634,1008,0
866,162,1009,1
867,1075,747,1
868,1078,3,1
869,199,331,0
870,325,669,0
871,1080,450,0
872,282,877,0
873,285,478,1
874,392,9,1
875,1082,3,1
876,818,616,0
877,655,28,1
878,1084,1016,0
879,169,767,1
880,922,256,1
881,1085,9,1
882,586,1018,0
883,441,9,1
884,1087,202,1
885,324,1020,1
886,803,1022,1
887,411,28,1
888,790,399,1
889,1093,382,1
890,277,482,0
891,1094,1026,0
892,1095,1027,0
893,1096,1028,0
894,85,747,0
895,234,1029,1
896,1098,9,1
897,1099,1030,0
898,492,1031,0
899,1101,9,1
900,1102,1033,1
901,366,583,0
902,1103,1034,0
903,808,1035,0
904,1105,795,0
905,58,1036,1
906,701,28,1
907,1107,28,1
908,1110,1037,1
909,420,3,1
910,1113,140,1
911,1114,775,0
912,1118,1040,1
913,1119,1042,0
914,1120,28,1
915,1121,3,1
916,1122,347,1
917,1124,1043,1
918,144,1044,0
919,1126,9,1
920,1128,1047,0
921,30,69,1
922,1129,743,0
923,829,1049,0
924,1132,595,0
925,1133,633,1
926,1134,504,1
927,1135,1052,0
928,51,627,1
929,1136,457,1
930,1137,600,0
931,576,117,0
932,1138,28,1
933,58,69,1
934,1139,1054,0
935,10,1021,0
936,1140,1055,0
937,256,28,1
938,1143,553,1
939,1144,1060,0
940,325,382,0
941,25,560,0
942,897,439,1
943,8,1067,1
944,1149,1068,0
945,1150,725,1
946,419,28,1
947,573,1069,0
948,347,1070,0
949,1151,1071,0
950,1078,3,1
951,144,1073,0
952,1071,1076,0
953,276,4,0
954,18,3,1
955,1154,1078,0
956,1155,1079,0
957,133,1080,1
958,1158,1082,0
959,1159,202,1
960,256,28,1
961,625,1084,0
962,1162,1018,0
963,1163,1086,0
964,1165,1087,1
965,1166,143,0
966,1168,293,0
967,1169,1088,0
968,279,938,1
969,348,443,0
970,8,3,1
971,8,140,1
972,839,41,1
973,1174,124,0
974,8,256,1
975,1176,1093,0
976,1178,69,1
977,1179,1094,0
978,285,69,1
979,942,1096,0
980,621,1097,1
981,8,727,1
982,1185,85,1
983,105,1101,0
984,1188,85,1
985,1189,9,1
986,1190,226,1
987,1191,85,1
988,1193,439,1
989,25,603,0
990,64,1105,0
991,477,461,0
992,432,353,1
993,1196,256,0
994,1198,315,1
995,1200,915,1
996,185,9,1
997,1203,1111,0
998,185,193,1
999,1205,1113,0
1000,442,211,1
1001,1206,28,1
1002,563,64,0
1003,1207,240,0
1004,1209,1087,1
1005,1210,112,0
1006,1211,150,1
1007,74,441,1
1008,324,1116,1
1009,868,691,0
1010,58,338,1
1011,1215,337,0
1012,1216,769,0
1013,1217,182,0
1014,1053,28,1
1015,76,9,1
1016,1191,124,1
1017,409,1118,0
1018,1222,3,1
1019,1223,1060,0
1020,814,425,1
1021,1226,294,0
1022,617,28,1
1023,1227,1120,1
1024,409,16,0
1025,1228,28,1
1026,199,409,0
1027,381,1123,0
1028,76,1124,1
1029,1232,1010,0
1030,1233,28,1
1031,981,114,1
1032,1235,1127,0
1033,927,28,1
1034,1237,1130,0
1035,1238,1131,0
1036,279,1132,1
1037,1242,92,0
1038,85,1135,0
1039,1243,1136,0
1040,466,1137,1
1041,1244,92,0
1042,1245,1078,0
1043,1246,36,1
1044,8,1138,1
1045,1248,803,1
1046,1190,407,1
1047,1250,28,1
1048,220,28,1
1049,462,28,1
1050,1252,1142,0
1051,1253,1144,0
1052,562,1145,0
1053,1255,827,1
1054,1257,3,1
1055,1259,268,0
1056,165,168,1
1057,130,69,1
1058,1264,1149,0
1059,1265,830,0
1060,401,827,0
1061,536,1152,0
1062,8,1154,1
1063,1267,1155,0
1064,1268,1156,0
1065,284,478,1
1066,67,1157,0
1067,1269,1158,0
1068,85,1159,0
1069,31,1160,0
1070,1274,9,1
1071,1199,211,1
1072,285,1009,1
1073,8,1165,1
1074,566,69,1
1075,1277,310,1
1076,1279,28,1
1077,1282,9,1
1078,1283,3,1
1079,8,255,1
1080,1257,398,1
1081,1287,349,1
1082,1288,713,0
1083,871,596,0
1084,1289,69,1
1085,1265,717,0
1086,1290,752,0
1087,1291,765,0
1088,882,936,0
1089,1292,85,1
1090,1293,1054,0
1091,24,475,1
1092,68,1172,0
1093,1223,902,0
1094,1295,1173,0
1095,339,675,0
1096,466,9,1
1097,1297,439,1
1098,1298,1176,0
1099,62,117,1
1100,220,28,1
1101,1300,1179,0
1102,1301,1180,0
1103,1259,775,0
1104,1303,28,0
1105,130,534,1
1106,1305,9,1
1107,1308,1184,0
1108,1309,938,1
1109,1310,443,1
1110,49,1186,0
1111,466,827,1
1112,285,69,1
1113,1015,475,1
1114,58,9,1
1115,182,1190,0
1116,1317,9,1
1117,59,28,1
1118,1320,28,1
1119,8,1191,1
1120,1322,1193,0
1121,1317,91,1
1122,559,1194,0
1123,240,28,1
1124,1324,439,0
1125,8,1195,1
1126,1325,1198,0
1127,1327,973,0
1128,58,150,1
1129,1328,893,0
1130,1329,686,0
1131,8,942,1
1132,1332,1201,0
1133,115,1203,0
1134,1337,28,1
1135,1338,85,1
1136,76,9,1
1137,1342,3,1
1138,1343,1206,0
1139,101,57,0
1140,1348,614,0
1141,1349,1037,1
1142,800,28,1
1143,706,28,1
1144,31,194,0
1145,1352,67,0
1146,1353,14,1
1147,55,1212,1
1148,96,1213,1
1149,842,28,1
1150,1355,1021,1
1151,1356,1214,0
1152,1357,1215,0
1153,607,1216,0
1154,8,479,1
1155,277,978,0
1156,1358,1217,0
1157,1359,182,0
1158,1360,1218,0
1159,621,1219,1
1160,76,967,1
1161,36,1221,0
1162,868,1222,0
1163,58,9,1
1164,868,1224,0
1165,609,1225,0
1166,1368,28,1
1167,315,1227,1
1168,37,511,0
1169,130,207,1
1170,1370,9,1
1171,1372,443,1
1172,58,1231,1
1173,1374,492,0
1174,373,1232,0
1175,1376,167,1
1176,197,1234,0
1177,240,28,1
1178,1337,28,1
1179,167,1236,1
1180,1381,773,0
1181,466,1240,1
1182,1383,28,1
1183,508,948,0
1184,1384,1241,0
1185,366,1242,0
1186,1385,9,1
1187,366,1243,0
1188,8,737,1
1189,1387,28,1
1190,1283,3,1
1191,51,1212,1
1192,634,362,0
1193,1388,530,0
1194,1389,460,1
1195,1391,28,1
1196,1393,1214,0
1197,1343,1246,0
1198,65,1192,0
1199,1396,3,1
1200,1100,353,0
1201,1387,28,1
1202,325,946,0
1203,445,28,1
1204,1398,504,1
1205,1399,3,1
1206,821,1217,0
1207,829,1251,0
1208,228,1255,0
1209,1402,1257,0
1210,1404,78,0
1211,1011,426,0
1212,130,69,1
1213,1228,28,1
1214,54,1258,1
1215,653,28,1
1216,1406,1260,0
1217,8,1262,1
1218,130,29,1
1219,1408,903,1
1220,701,28,1
1221,1412,980,0
1222,529,1152,0
1223,285,1263,1
1224,8,1265,1
1225,1416,28,1
1226,381,63,0
1227,754,145,1
1228,1417,201,0
1229,274,1076,0
1230,1419,28,1
1231,1340,893,0
1232,1422,3,1
1233,1423,226,1
1234,1424,1268,0
1235,197,1269,0
1236,1425,28,1
1237,312,3,1
1238,530,337,1
1239,1427,1270,0
1240,1428,1271,0
1241,1429,124,0
1242,8,1273,1
1243,25,1274,0
1244,889,251,0
1245,8,736,1
1246,51,287,1
1247,1433,1277,1
1248,8,256,1
1249,1435,1279,0
1250,1437,168,1
1251,625,1280,0
1252,1442,28,1
1253,196,1044,0
1254,1334,108,0
1255,939,28,1
1256,419,28,1
1257,466,1281,1
1258,1443,1094,0
1259,1445,729,0
1260,8,399,1
1261,212,781,0
1262,1449,442,1
1263,1450,50,1
1264,315,1285,1
1265,574,1234,0
1266,1018,1022,1
1267,1334,1288,0
1268,8,714,1
1269,1388,1289,0
1270,1458,9,1
1271,234,28,1
1272,1459,28,1
1273,1460,747,1
1274,1461,226,1
1275,1462,85,1
1276,1319,923,0
1277,524,28,1
1278,8,1290,1
1279,466,719,1
1280,8,1291,1
1281,1465,599,0
1282,8,1293,1
1283,1466,1155,0
1284,2,511,0
1285,1467,1295,0
1286,615,1296,0
1287,293,822,0
1288,1469,747,1
1289,1470,753,1
1290,1471,28,1
1291,1473,1298,0
1292,1474,135,0
1293,647,28,1
1294,1196,190,0
1295,1031,181,0
1296,25,1300,0
1297,11,732,0
1298,103,435,0
1299,997,69,1
1300,1478,211,1
1301,1166,1303,0
1302,803,1304,1
1303,58,69,1
1304,339,392,0
1305,1480,1251,0
1306,1482,1306,0
1307,1129,1307,0
1308,1483,226,1
1309,728,164,1
1310,1489,382,1
1311,1490,948,0
1312,1491,1311,0
1313,1492,587,0
1314,1356,600,0
1315,1494,310,0
1316,1233,28,1
1317,1497,28,1
1318,1045,1314,0
1319,393,873,0
1320,1498,1114,0
1321,8,1316,1
1322,1502,1318,0
1323,25,961,0
1324,477,1321,0
1325,30,9,1
1326,68,708,0
1327,1105,1079,0
1328,1356,1323,0
1329,222,1324,0
1330,138,429,0
1331,529,1088,0
1332,1506,59,1
1333,424,1325,0
1334,466,1326,1
1335,373,996,0
1336,608,28,1
1337,1510,81,1
1338,269,407,1
1339,1511,778,0
1340,1512,1055,0
1341,1515,463,0
1342,25,1098,0
1343,8,1329,1
1344,58,145,1
1345,8,457,1
1346,1340,653,0
1347,728,9,1
1348,984,397,0
1349,1517,1331,0
1350,1518,1332,1
1351,477,1075,0
1352,1472,433,0
1353,951,1334,0
1354,214,953,0
1355,341,28,1
1356,30,714,1
1357,1521,1336,1
1358,276,600,0
1359,1522,1340,1
1360,1523,1341,0
1361,1524,178,0
1362,8,858,1
1363,1525,258,1
1364,534,28,1
1365,1128,1342,0
1366,1526,3,1
1367,891,114,0
1368,222,365,0
1369,1527,1344,0
1370,8,1345,1
1371,682,9,1
1372,1530,457,1
1373,492,963,0
1374,8,366,1
1375,317,1165,1
1376,939,5,1
1377,821,1348,0
1378,1534,9,1
1379,8,1349,1
1380,1535,660,0
1381,412,491,0
1382,279,9,1
1383,780,1354,0
1384,1349,595,1
1385,928,1314,0
1386,161,91,1
1387,1542,28,1
1388,1549,91,1
1389,1550,28,1
1390,8,1358,1
1391,1343,747,0
1392,8,1359,1
1393,1553,1360,0
1394,966,28,1
1395,1554,1361,0
1396,1045,1084,0
1397,1557,1362,0
1398,1561,1115,1
1399,882,239,0
1400,222,1363,0
1401,1557,1364,0
1402,60,1365,0
1403,8,341,1
1404,620,9,1
1405,633,6,0
1406,1565,1367,0
1407,1566,1369,0
1408,169,1371,1
1409,1567,256,1
1410,1265,1176,0
1411,1522,220,1
1412,1121,3,1
1413,1391,28,1
1414,571,577,0
1415,1216,624,0
1416,8,1376,1
1417,1571,1377,0
1418,1572,5,1
1419,1573,1378,0
1420,824,461,0
1421,545,28,1
1422,51,140,1
1423,1576,28,1
1424,1578,63,0
1425,1065,62,1
1426,1228,28,1
1427,1293,1383,0
1428,1587,9,1
1429,563,1215,0
1430,167,1385,1
1431,1589,1386,0
1432,1590,1387,0
1433,1119,933,0
1434,68,587,0
1435,1317,9,1
1436,1591,475,1
1437,8,1388,1
1438,1592,9,1
1439,1399,106,1
1440,1594,85,1
1441,222,869,0
1442,1031,1394,0
1443,1597,258,1
1444,603,704,0
1445,814,28,1
1446,188,649,0
1447,764,1396,0
1448,1600,1397,0
1449,1601,9,1
1450,1602,920,0
1451,1603,1399,0
1452,8,1400,1
1453,865,28,1
1454,1604,984,0
1455,1015,315,1
1456,247,258,1
1457,76,446,1
1458,1605,1149,0
1459,1607,523,0
1460,559,1057,0
1461,1611,1142,0
1462,8,408,1
1463,136,371,0
1464,167,457,1
1465,1615,1321,0
1466,274,500,0
1467,140,1405,0
1468,653,28,1
1469,8,271,1
1470,125,1406,0
1471,499,425,1
1472,279,9,1
1473,59,28,1
1474,821,1401,0
1475,712,519,1
1476,1624,1412,1
1477,1332,1179,0
1478,1573,432,0
1479,161,69,1
1480,57,237,0
1481,1211,1413,1
1482,1625,747,0
1483,1626,85,1
1484,1627,1414,0
1485,1628,28,1
1486,1065,117,1
1487,1630,1416,0
1488,8,1417,1
1489,8,475,1
1490,1632,706,0
1491,8,765,1
1492,1634,530,0
1493,1635,1172,0
1494,8,3,1
1495,278,473,1
1496,654,1296,0
1497,245,442,1
1498,38,1420,1
1499,1639,63,0
1500,373,1394,0
1501,1640,1218,0
1502,1353,199,1
1503,554,704,0
1504,690,1421,1
1505,1642,256,1
1506,25,239,0
1507,54,1422,1
1508,695,1226,0
1509,71,252,0
1510,922,256,1
1511,566,69,1
1512,864,28,1
1513,1646,667,0
1514,413,600,0
1515,702,1426,0
1516,1648,1427,0
1517,816,1428,0
1518,1308,1429,0
1519,567,864,0
1520,1649,1430,1
1521,936,150,1
1522,1650,106,1
1523,1654,363,0
1524,124,220,1
1525,1592,837,1
1526,1387,28,1
1527,8,81,1
1528,1657,28,1
1529,30,69,1
1530,1659,1436,0
1531,324,792,1
1532,796,3,1
1533,306,294,0
1534,1566,357,0
1535,1663,1439,0
1536,739,597,0
1537,58,9,1
1538,981,1124,1
1539,800,28,1
1540,1665,1441,0
1541,1454,1442,0
1542,1667,783,0
1543,1415,729,0
1544,1668,9,1
1545,1419,28,1
1546,11,51,0
1547,1670,733,0
1548,1280,1443,0
1549,1459,28,1
1550,1672,106,1
1551,1542,211,1
1552,1675,446,1
1553,85,355,0
1554,536,1396,0
1555,915,125,0
1556,1676,900,1
1557,1678,1194,0
1558,615,1173,0
1559,472,1444,0
1560,882,178,0
1561,348,1445,0
1562,38,474,1
1563,1680,28,1
1564,1681,135,0
1565,939,5,1
1566,1682,873,0
1567,1683,696,0
1568,191,3,1
1569,1685,28,1
1570,1686,407,1
1571,1687,140,1
1572,927,28,1
1573,1688,642,1
1574,51,407,1
1575,728,9,1
1576,1129,801,0
1577,1696,1449,0
1578,339,1173,0
1579,130,1036,1
1580,1697,628,0
1581,1238,1337,0
1582,436,3,1
1583,1698,520,0
1584,1699,81,1
1585,220,28,1
1586,8,69,1
