,smiles,sequence,interactions
182,1145,646,0
183,299,317,0
184,162,556,0
185,1000,1,1
186,716,3,1
187,143,147,1
188,31,989,1
189,96,93,0
190,987,2,1
191,194,783,0
192,20,104,1
193,125,1237,0
194,602,671,1
195,104,184,0
196,39,377,1
197,369,25,1
198,1458,1356,0
199,467,1597,1
200,485,536,0
201,421,465,1
202,121,536,1
203,209,3,1
204,48,48,1
205,225,1562,0
206,710,3,1
207,730,1,1
208,1546,1,1
209,471,904,1
210,395,1240,0
211,1040,1384,0
212,175,178,1
213,117,115,0
214,1171,343,0
215,20,722,1
216,31,792,1
217,1050,1632,1
218,895,311,0
219,42,108,0
220,1593,25,1
221,487,77,0
222,228,713,1
223,996,966,1
224,202,1152,0
225,1679,676,1
226,1643,359,1
227,60,202,0
228,322,957,0
229,1163,881,0
230,772,885,1
231,1658,1707,1
232,324,340,0
233,987,1,1
234,395,1576,0
235,578,926,0
236,479,865,0
237,179,846,0
238,332,673,0
239,20,183,1
240,1252,1,1
241,395,819,0
242,1657,69,0
243,459,499,1
244,20,570,1
245,560,460,0
246,1646,1780,0
247,157,196,0
248,202,1250,0
249,913,1677,0
250,47,47,0
251,488,271,0
252,469,437,0
253,850,535,1
254,31,1577,1
255,251,1,1
256,20,105,1
257,258,272,0
258,1077,117,1
259,1407,1,1
260,819,382,0
261,391,923,0
262,509,647,0
263,39,465,1
264,1660,1355,0
265,660,502,0
266,469,1242,0
267,91,391,1
268,31,517,1
269,323,816,0
270,1673,25,1
271,181,1141,0
272,1555,15,1
273,432,1,1
274,1147,1043,0
275,188,190,0
276,134,1816,0
277,20,1688,1
278,225,379,0
279,409,1219,1
280,365,30,1
281,462,388,1
282,31,1192,1
283,328,721,1
284,121,817,1
285,551,30,1
286,39,1042,1
287,121,1119,1
288,1692,398,1
289,20,529,1
290,211,324,0
291,1739,493,1
292,847,401,0
293,635,25,1
294,303,1,1
295,883,480,1
296,20,297,1
297,1394,1,1
298,181,534,0
299,1643,755,1
300,373,398,1
301,719,1223,0
302,292,25,1
303,154,692,0
304,39,4,1
305,157,843,0
306,1562,373,0
307,406,1513,0
308,1121,19,1
309,173,442,0
310,743,1490,1
311,737,25,1
312,271,1,1
313,181,92,0
314,260,140,0
315,919,25,1
316,66,1038,0
317,604,673,0
318,1605,26,1
319,1146,139,1
320,931,160,0
321,172,331,1
322,1455,698,0
323,381,698,0
324,21,20,0
325,880,645,0
326,785,990,0
327,418,440,1
328,86,78,0
329,102,1770,0
330,591,12,0
331,433,459,0
332,20,230,1
333,56,738,0
334,20,972,1
335,20,676,1
336,517,341,1
337,706,1578,0
338,334,354,0
339,20,25,1
340,121,25,1
341,315,1208,0
342,1256,1205,0
343,294,1539,0
344,161,15,1
345,556,1187,1
346,903,560,1
347,118,92,1
348,20,1298,1
349,1335,657,0
350,20,426,1
351,228,160,1
352,1186,385,0
353,1488,3,1
354,785,215,0
355,712,1,1
356,1135,1,1
357,1629,191,1
358,987,1,1
359,86,1171,0
360,228,1274,1
361,1485,238,0
362,62,1,1
363,20,25,1
364,114,113,1
365,428,215,0
366,86,608,0
367,108,105,0
368,31,1516,1
369,31,1639,1
370,271,1,1
371,211,1752,0
372,1496,1215,0
373,262,700,0
374,498,1423,0
375,1001,347,0
376,46,1367,0
377,105,569,1
378,1554,160,1
379,207,211,0
380,1337,8,1
381,397,214,0
382,47,895,0
383,135,516,0
384,338,770,0
385,53,1547,0
386,1464,79,1
387,124,747,0
388,951,955,0
389,300,898,0
390,14,1769,0
391,1070,19,1
392,345,25,1
393,20,988,1
394,252,419,0
395,661,64,0
396,1567,459,0
397,211,904,0
398,181,1259,0
399,230,238,0
400,332,15,1
401,378,215,0
402,25,1260,1
403,590,474,1
404,508,1310,1
405,25,170,1
406,66,798,0
407,194,167,0
408,270,353,1
409,210,133,0
410,247,667,1
411,365,387,1
412,430,71,1
413,953,196,0
414,31,1647,1
415,1141,85,1
416,254,1415,1
417,402,1,1
418,426,954,0
419,744,310,0
420,706,1791,0
421,1561,1,1
422,669,428,1
423,202,578,0
424,187,585,1
425,269,1,1
426,223,25,1
427,305,1734,0
428,269,283,1
429,534,587,0
430,715,574,1
431,390,566,0
432,365,792,1
433,50,877,1
434,155,1024,0
435,1446,139,1
436,1678,130,1
437,532,139,1
438,13,702,0
439,163,423,0
440,14,373,0
441,1595,909,0
442,916,675,0
443,554,25,1
444,684,194,0
445,31,1053,1
446,17,733,1
447,272,1126,0
448,569,362,0
449,884,215,1
450,138,250,0
451,39,269,1
452,104,1411,0
453,143,1246,1
454,181,1855,0
455,121,1596,1
456,31,446,1
457,1634,53,1
458,178,1425,0
459,600,866,0
460,214,396,0
461,1283,1062,0
462,452,1,1
463,1663,25,1
464,256,25,1
465,813,863,1
466,20,601,1
467,31,361,1
468,717,814,0
469,179,1054,0
470,821,1459,0
471,20,111,1
472,597,1080,1
473,181,266,0
474,130,25,1
475,350,909,0
476,20,1422,1
477,65,67,0
478,829,308,0
479,123,2,1
480,138,876,0
481,31,1321,1
482,770,25,1
483,412,277,0
484,196,540,0
485,312,545,0
486,31,1860,1
487,530,72,1
488,452,1,1
489,65,595,0
490,35,629,1
491,1135,1,1
492,746,1280,0
493,91,712,1
494,561,498,0
495,409,1219,1
496,147,710,0
497,773,117,1
498,508,1125,1
499,20,506,1
500,935,286,0
501,66,592,0
502,708,1284,0
503,121,1089,1
504,20,760,1
505,645,1391,1
506,23,846,0
507,256,170,1
508,237,695,0
509,655,403,0
510,82,524,0
511,254,225,1
512,39,1252,1
513,347,1,1
514,193,1344,1
515,911,592,1
516,204,1,1
517,598,130,1
518,14,56,0
519,20,25,1
520,247,191,1
521,31,25,1
522,208,232,1
523,318,319,1
524,31,1584,1
525,765,243,1
526,294,1215,0
527,111,108,1
528,1746,1139,0
529,223,764,1
530,508,1025,1
531,613,130,1
532,821,1322,0
533,256,25,1
534,309,17,1
535,39,1167,1
536,138,1610,0
537,379,1200,0
538,39,1766,1
539,225,1439,0
540,20,426,1
541,419,443,1
542,1182,649,0
543,1058,1235,0
544,413,1056,0
545,15,25,1
546,395,335,0
547,133,392,0
548,20,281,1
549,699,246,0
550,882,1049,0
551,1453,703,0
552,603,1274,1
553,318,739,0
554,825,819,0
555,1393,243,1
556,121,281,1
557,39,535,1
558,25,42,1
559,182,470,0
560,1222,167,0
561,20,642,1
562,39,602,1
563,295,330,0
564,608,151,1
565,17,571,1
566,68,196,0
567,1404,717,0
568,81,359,0
569,120,1,1
570,359,8,1
571,1741,1286,0
572,586,942,0
573,978,123,0
574,341,1,1
575,464,1137,0
576,33,1,1
577,130,1188,1
578,31,176,1
579,249,25,1
580,228,771,1
581,31,1070,1
582,415,235,0
583,382,263,0
584,334,351,0
585,46,152,0
586,39,510,1
587,39,236,1
588,1129,1,1
589,1002,117,1
590,31,664,1
591,1729,1,1
592,586,5,0
593,951,1091,0
594,1242,71,1
595,39,962,1
596,543,606,1
597,154,984,0
598,5,169,0
599,160,550,0
600,39,483,1
601,1426,1599,0
602,20,1373,1
603,125,693,0
604,412,1122,0
605,1382,283,1
606,813,498,1
607,208,877,1
608,969,2,1
609,792,449,0
610,31,304,1
611,185,658,0
612,1625,239,0
613,677,25,1
614,225,942,0
615,393,422,1
616,20,1079,1
617,251,1,1
618,7,1050,0
619,234,1660,0
620,60,448,0
621,388,1770,0
622,395,784,0
623,46,832,0
624,39,724,1
625,278,25,1
626,785,32,0
627,252,1514,0
628,1328,312,0
629,516,71,1
630,656,1392,0
631,14,430,0
632,121,1492,1
633,20,1181,1
634,425,1,1
635,1214,810,1
636,498,610,0
637,1134,379,0
638,6,1718,0
639,599,1088,0
640,140,142,0
641,834,1,1
642,124,430,0
643,753,953,0
644,684,1643,0
645,519,1,1
646,759,1703,0
647,60,1068,0
648,1041,1195,0
649,31,1108,1
650,163,1669,0
651,145,1310,0
652,1122,1290,0
653,18,327,1
654,302,783,0
655,279,154,0
656,568,433,0
657,20,462,1
658,609,25,1
659,15,25,1
660,39,1594,1
661,107,643,0
662,845,1180,0
663,739,439,0
664,256,118,1
665,20,1165,1
666,458,93,0
667,1330,1102,1
668,70,1336,0
669,181,154,0
670,20,1163,1
671,1586,1,1
672,295,638,0
673,31,996,1
674,1487,698,0
675,277,11,0
676,479,710,0
677,353,365,0
678,1416,805,1
679,73,454,0
680,13,205,0
681,121,396,1
682,816,25,1
683,256,178,1
684,632,1,1
685,39,902,1
686,91,40,1
687,778,25,1
688,20,119,1
689,254,1217,1
690,177,1657,1
691,138,212,0
692,89,25,1
693,39,25,1
694,20,501,1
695,86,584,0
696,1342,961,0
697,72,67,0
698,1750,1463,1
699,660,1810,0
700,182,79,0
701,70,1580,0
702,14,144,0
703,42,533,0
704,121,220,1
705,31,1232,1
706,1575,1,1
707,31,398,1
708,319,338,1
709,112,12,0
710,136,1459,0
711,648,720,0
712,421,1569,1
713,1695,592,1
714,198,1550,0
715,1435,25,1
716,42,279,0
717,1452,79,1
718,924,3,1
719,508,782,1
720,714,139,1
721,1351,462,1
722,20,149,1
723,354,342,1
724,1048,685,1
725,737,230,1
726,39,391,1
727,634,1136,0
728,496,1761,0
729,804,295,0
730,67,185,1
731,70,682,0
732,587,562,1
733,1471,229,0
734,629,694,0
735,1064,108,1
736,18,327,1
737,219,437,1
738,790,1107,0
739,101,101,0
740,124,1590,0
741,143,15,1
742,1422,163,0
743,269,1,1
744,1185,735,0
745,399,1582,1
746,600,1698,0
747,39,601,1
748,459,183,1
749,473,1041,0
750,168,1301,0
751,20,1456,1
752,31,382,1
753,39,113,1
754,379,1811,0
755,739,328,0
756,1535,307,1
757,402,1,1
758,563,1550,0
759,1064,474,1
760,101,142,0
761,538,1670,0
762,609,25,1
763,75,1012,0
764,302,332,0
765,196,1329,0
766,483,25,1
767,210,312,0
768,706,1358,0
769,314,1,1
770,370,1,1
771,20,1712,1
772,78,1,1
773,904,25,1
774,880,1116,0
775,31,765,1
776,1166,521,0
777,1294,338,1
778,508,1502,1
779,39,176,1
780,1385,177,0
781,433,1608,0
782,255,1777,0
783,39,1111,1
784,799,30,1
785,134,1842,0
786,723,805,1
787,340,365,0
788,428,1060,0
789,20,1266,1
790,490,233,0
791,39,159,1
792,1105,657,0
793,880,281,0
794,31,278,1
795,1199,182,1
796,679,1,1
797,1240,25,1
798,1203,413,1
799,133,758,0
800,411,15,1
801,88,83,1
802,395,927,0
803,9,1253,0
804,474,25,1
805,39,1560,1
806,466,1275,0
807,1246,1421,0
808,20,849,1
809,20,166,1
810,202,421,0
811,915,278,0
812,117,330,0
813,1565,48,1
814,189,191,1
815,1047,1040,0
816,804,123,0
817,395,719,0
818,279,698,0
819,1599,530,0
820,39,256,1
821,39,721,1
822,948,72,1
823,1392,365,0
824,20,185,1
825,1325,101,0
826,183,38,0
827,17,850,1
828,247,1829,1
829,237,638,0
830,360,801,0
831,279,1825,0
832,292,25,1
833,181,179,0
834,382,408,0
835,761,117,1
836,420,123,0
837,197,139,1
838,1006,1595,0
839,486,594,0
840,5,855,0
841,1329,1506,0
842,46,931,0
843,732,339,0
844,722,1,1
845,365,1153,1
846,668,79,1
847,499,1749,0
848,20,706,1
849,428,1342,0
850,877,835,0
851,31,639,1
852,858,25,1
853,217,871,0
854,985,319,1
855,23,861,0
856,1132,190,0
857,39,574,1
858,380,1632,0
859,1397,25,1
860,105,356,1
861,14,565,0
862,20,560,1
863,12,367,0
864,221,228,0
865,658,592,1
866,447,3,1
867,447,717,0
868,39,1136,1
869,1588,8,1
870,270,159,1
871,358,25,1
872,853,428,1
873,113,1460,1
874,59,969,0
875,391,420,0
876,1091,797,0
877,138,1255,0
878,1542,983,0
879,446,482,0
880,1011,25,1
881,600,300,0
882,138,1138,0
883,121,25,1
884,984,1170,0
885,514,714,0
886,216,825,0
887,916,1044,0
888,20,469,1
889,39,1085,1
890,421,25,1
891,1223,1331,0
892,64,53,1
893,53,1626,0
894,328,25,1
895,404,117,1
896,952,548,1
897,31,585,1
898,1412,1,1
899,1099,739,1
900,328,342,1
901,150,1193,0
902,9,649,0
903,305,963,0
904,350,1171,0
905,179,659,0
906,323,1,1
907,20,1604,1
908,314,1,1
909,655,898,0
910,1048,685,1
911,783,660,0
912,196,1026,0
913,39,685,1
914,514,165,0
915,858,25,1
916,31,1372,1
917,799,30,1
918,92,1032,0
919,100,2,1
920,355,151,1
921,1685,646,0
922,747,131,1
923,1489,25,1
924,1441,1266,1
925,23,649,0
926,1187,197,0
927,1307,128,0
928,1762,183,1
929,334,663,0
930,1736,1166,0
931,1562,1290,0
932,1371,1048,0
933,1074,11,0
934,71,224,0
935,121,331,1
936,942,904,1
937,602,671,1
938,375,999,0
939,1334,3,1
940,420,86,0
941,458,1040,0
942,547,610,0
943,1066,139,1
944,445,751,0
945,1314,408,0
946,958,119,1
947,20,868,1
948,1281,4,1
949,1167,519,1
950,252,584,0
951,179,758,0
952,39,25,1
953,60,1777,0
954,102,385,0
955,202,968,0
956,1734,1230,0
957,198,1347,0
958,39,324,1
959,470,230,1
960,473,167,0
961,162,890,0
962,239,250,0
963,490,770,0
964,134,185,0
965,427,25,1
966,788,1183,0
967,39,362,1
968,300,994,0
969,20,601,1
970,291,869,0
971,286,1430,0
972,732,1341,0
973,390,1630,0
974,830,957,0
975,814,1,1
976,624,1,1
977,958,383,1
978,1656,1,1
979,53,1399,0
980,39,470,1
981,1343,15,1
982,675,555,0
983,193,197,0
984,42,381,0
985,1291,25,1
986,550,656,1
987,15,257,1
988,63,60,0
989,86,1669,0
990,435,1247,0
991,174,177,0
992,1486,946,0
993,471,788,1
994,421,440,1
995,806,15,1
996,587,1094,1
997,706,1251,0
998,163,215,0
999,14,1375,0
1000,39,1641,1
1001,1300,3,1
1002,31,769,1
1003,408,892,0
1004,395,21,0
1005,1215,656,1
1006,294,1544,0
1007,20,892,1
1008,268,871,0
1009,385,1477,0
1010,1525,191,1
1011,1413,1139,0
1012,969,1,1
1013,70,1138,0
1014,645,1628,1
1015,180,389,0
1016,313,1,1
1017,332,257,1
1018,162,940,0
1019,918,139,1
1020,421,3,1
1021,39,25,1
1022,401,1281,0
1023,134,1858,0
1024,854,974,1
1025,420,509,0
1026,52,25,1
1027,379,1267,0
1028,39,320,1
1029,437,319,1
1030,31,8,1
1031,403,1,1
1032,438,1,1
1033,607,1038,0
1034,39,560,1
1035,231,1,1
1036,278,25,1
1037,252,566,0
1038,73,1088,0
1039,459,183,1
1040,82,1144,0
1041,208,25,1
1042,492,191,1
1043,1638,1,1
1044,40,889,0
1045,937,99,0
1046,1622,53,1
1047,256,25,1
1048,840,952,0
1049,120,2,1
1050,133,1241,0
1051,785,362,0
1052,237,514,0
1053,533,191,1
1054,401,608,0
1055,121,112,1
1056,121,176,1
1057,179,179,0
1058,421,25,1
1059,954,1582,0
1060,408,1556,0
1061,248,1,1
1062,68,35,0
1063,20,1747,1
1064,322,293,0
1065,1023,139,1
1066,39,802,1
1067,309,316,1
1068,933,810,1
1069,748,861,0
1070,163,243,0
1071,744,556,0
1072,23,496,0
1073,943,777,0
1074,453,839,0
1075,119,118,1
1076,880,881,0
1077,1716,964,1
1078,1121,19,1
1079,20,1273,1
1080,572,459,0
1081,421,1635,1
1082,94,941,1
1083,60,33,0
1084,20,536,1
1085,85,1072,0
1086,871,1263,0
1087,619,8,1
1088,259,474,1
1089,518,1,1
1090,1020,1338,0
1091,197,139,1
1092,138,450,0
1093,162,409,0
1094,789,1472,1
1095,488,62,0
1096,1184,513,0
1097,693,348,0
1098,224,796,0
1099,1076,728,0
1100,163,732,0
1101,428,310,0
1102,925,30,1
1103,1342,1520,0
1104,23,732,0
1105,300,1090,0
1106,1397,991,0
1107,143,1033,1
1108,318,434,0
1109,1586,1,1
1110,643,279,0
1111,31,15,1
1112,39,766,1
1113,414,437,1
1114,302,646,0
1115,205,611,1
1116,908,1034,0
1117,419,124,1
1118,155,832,0
1119,134,655,0
1120,53,900,0
1121,736,79,1
1122,954,1411,0
1123,470,25,1
1124,31,83,1
1125,254,644,1
1126,351,374,1
1127,130,1306,1
1128,422,449,0
1129,20,570,1
1130,1375,25,1
1131,109,784,0
1132,23,1469,0
1133,399,656,1
1134,473,745,0
1135,1309,1,1
1136,23,467,0
1137,25,118,1
1138,177,180,1
1139,1000,1,1
1140,1282,25,1
1141,1026,25,1
1142,211,1234,0
1143,120,1,1
1144,314,1,1
1145,31,1593,1
1146,157,60,0
1147,5,13,0
1148,134,1400,0
1149,31,733,1
1150,439,422,1
1151,31,1158,1
1152,324,710,0
1153,724,233,0
1154,1486,560,0
1155,312,1357,0
1156,46,157,0
1157,381,1194,0
1158,795,915,0
1159,737,25,1
1160,731,136,0
1161,379,69,0
1162,20,252,1
1163,1162,48,1
1164,1570,1,1
1165,68,1210,0
1166,958,1096,1
1167,611,51,0
1168,265,278,0
1169,816,25,1
1170,256,1715,1
1171,231,1,1
1172,39,26,1
1173,1145,892,0
1174,361,246,0
1175,1752,1139,0
1176,643,853,0
1177,178,1,1
1178,39,30,1
1179,125,336,0
1180,20,648,1
1181,337,498,1
1182,177,26,1
1183,53,699,0
1184,1380,48,1
1185,399,25,1
1186,38,181,0
1187,73,68,0
1188,214,368,0
1189,39,1125,1
1190,815,352,0
1191,693,739,0
1192,121,71,1
1193,256,25,1
1194,39,25,1
1195,649,1067,0
1196,906,55,0
1197,39,707,1
1198,745,1,1
1199,1278,89,0
1200,518,1,1
1201,71,55,0
1202,20,1174,1
1203,1477,2,0
1204,201,50,0
1205,730,1,1
1206,31,1001,1
1207,182,186,0
1208,626,1334,0
1209,1552,594,0
1210,35,34,1
1211,858,25,1
1212,621,875,0
1213,324,1330,0
1214,462,119,1
1215,442,478,1
1216,536,592,1
1217,20,510,1
1218,144,1340,0
1219,1525,191,1
1220,1471,726,0
1221,20,1489,1
1222,17,25,1
1223,858,25,1
1224,931,557,0
1225,18,151,1
1226,24,92,0
1227,144,92,0
1228,1367,853,0
1229,147,1330,0
1230,592,64,0
1231,864,980,0
1232,86,1389,0
1233,597,25,1
1234,94,176,1
1235,20,1140,1
1236,632,1,1
1237,268,224,0
1238,39,1299,1
1239,388,933,0
1240,1302,1483,0
1241,34,777,0
1242,1505,1599,0
1243,370,1,1
1244,890,1011,0
1245,67,598,1
1246,304,2,1
1247,943,363,0
1248,371,1420,0
1249,735,1149,0
1250,31,40,1
1251,509,785,0
1252,20,170,1
1253,1412,1,1
1254,940,421,1
1255,1252,1,1
1256,139,493,0
1257,59,136,0
1258,39,288,1
1259,272,909,0
1260,519,1,1
1261,23,345,0
1262,1267,261,1
1263,389,15,1
1264,1384,25,1
1265,179,788,0
1266,1197,675,0
1267,603,8,1
1268,39,813,1
1269,14,14,0
1270,74,497,0
1271,86,155,0
1272,81,82,0
1273,31,289,1
1274,183,537,0
1275,39,191,1
1276,1177,283,1
1277,479,931,0
1278,1420,1152,0
1279,20,763,1
1280,20,1843,1
1281,20,183,1
1282,31,183,1
1283,1539,8,1
1284,391,121,0
1285,1099,388,1
1286,604,200,0
1287,1038,753,0
1288,789,319,1
1289,39,1582,1
1290,360,583,0
1291,292,25,1
1292,544,197,0
1293,335,356,1
1294,20,53,1
1295,286,866,0
1296,144,711,0
1297,794,25,1
1298,116,439,0
1299,20,83,1
1300,163,1745,0
1301,785,815,0
1302,361,5,0
1303,676,1,1
1304,596,668,1
1305,1101,170,1
1306,912,1,1
1307,104,496,0
1308,105,330,1
1309,988,182,1
1310,163,379,0
1311,1202,437,1
1312,206,646,0
1313,136,135,0
1314,198,1174,0
1315,334,445,0
1316,15,763,1
1317,1611,139,1
1318,1369,1049,0
1319,208,178,1
1320,5,1462,0
1321,462,388,1
1322,699,928,0
1323,660,12,0
1324,20,1101,1
1325,159,68,0
1326,83,78,0
1327,20,108,1
1328,1432,25,1
1329,405,177,0
1330,359,92,1
1331,824,15,1
1332,1000,1,1
1333,269,1,1
1334,26,25,1
1335,105,1441,1
1336,33,319,1
1337,659,1,1
1338,318,572,0
1339,585,554,0
1340,187,243,1
1341,20,527,1
1342,162,1595,0
1343,880,646,0
1344,109,335,0
1345,18,1465,1
1346,134,1370,0
1347,690,778,1
1348,177,1391,1
1349,572,636,0
1350,1373,139,1
1351,262,277,0
1352,106,105,1
1353,60,935,0
1354,576,61,0
1355,604,385,0
1356,84,25,1
1357,15,25,1
1358,914,191,1
1359,607,909,0
1360,1127,49,0
1361,86,384,0
1362,66,68,0
1363,31,760,1
1364,138,1848,0
1365,788,831,0
1366,182,124,0
1367,53,1722,0
1368,20,318,1
1369,31,137,1
1370,71,934,0
1371,17,25,1
1372,39,663,1
1373,50,40,1
1374,120,2,1
1375,39,906,1
1376,739,534,0
1377,112,23,0
1378,473,1351,0
1379,262,482,0
1380,1033,669,1
1381,441,278,0
1382,358,25,1
1383,478,524,0
1384,431,931,0
1385,81,116,0
1386,687,452,0
1387,459,183,1
1388,471,316,1
1389,518,1,1
1390,1287,8,1
1391,587,562,1
1392,1429,548,1
1393,1550,1189,1
1394,1029,917,0
1395,643,352,0
1396,382,243,0
1397,512,151,0
1398,603,88,1
1399,379,42,0
1400,528,327,1
1401,1106,1268,0
1402,428,281,0
1403,1195,342,1
1404,1359,30,1
1405,742,749,0
1406,888,1,1
1407,94,25,1
1408,425,1,1
1409,252,1389,0
1410,24,598,0
1411,261,275,0
1412,651,12,0
1413,94,737,1
1414,610,53,1
1415,501,817,1
1416,1197,591,0
1417,395,332,0
1418,20,766,1
1419,995,1137,0
1420,205,25,1
1421,1600,1698,0
1422,31,1343,1
1423,786,293,0
1424,144,772,0
1425,31,1326,1
1426,75,1095,0
1427,42,1173,0
1428,301,1680,0
1429,485,461,0
1430,480,1296,0
1431,706,1835,0
1432,1443,1125,1
1433,328,974,1
1434,196,199,0
1435,1759,48,1
1436,462,588,1
1437,1095,398,1
1438,763,1598,0
1439,262,547,0
1440,684,396,0
1441,9,96,0
1442,933,30,1
1443,753,1179,0
1444,225,390,0
1445,124,1193,0
1446,254,1396,1
1447,163,1421,0
1448,74,188,0
1449,843,489,0
1450,98,883,0
1451,452,1,1
1452,39,75,1
1453,947,407,0
1454,360,373,0
1455,83,359,0
1456,294,305,0
1457,121,517,1
1458,301,0,0
1459,9,557,0
1460,1421,1588,1
1461,1170,474,1
1462,965,212,0
1463,221,1290,0
1464,603,1059,1
1465,154,158,0
1466,94,1830,1
1467,333,698,0
1468,191,183,1
1469,26,72,1
1470,360,815,0
1471,28,27,0
1472,275,1263,0
1473,431,1142,0
1474,45,580,1
1475,485,824,0
1476,1391,3,1
1477,56,61,0
1478,829,421,0
1479,743,855,1
1480,59,168,0
1481,1199,1386,1
1482,67,185,1
1483,1433,15,1
1484,1710,1834,0
1485,437,1,1
1486,465,25,1
1487,214,242,0
1488,252,616,0
1489,20,265,1
1490,1403,631,0
1491,269,1,1
1492,202,389,0
1493,31,1418,1
1494,508,189,1
1495,315,816,0
1496,479,1468,0
1497,333,783,0
1498,1640,1,1
1499,1324,133,1
1500,39,462,1
1501,541,28,0
1502,438,1,1
1503,620,25,1
1504,281,426,0
1505,853,68,1
1506,363,1,1
1507,159,101,0
1508,471,266,1
1509,260,550,0
1510,323,1,1
1511,1180,1058,0
1512,512,772,0
1513,750,929,0
1514,91,404,1
1515,1125,353,0
1516,91,1852,1
1517,1068,283,1
1518,199,2,1
1519,970,343,1
1520,415,1469,0
1521,1263,1023,0
1522,1457,545,1
1523,1490,949,1
1524,20,656,1
1525,31,779,1
1526,509,1282,0
1527,422,956,0
1528,1311,297,1
1529,1469,1642,1
1530,42,1050,0
1531,490,238,0
1532,226,578,1
1533,87,15,1
1534,9,933,0
1535,1654,1381,1
1536,225,331,0
1537,957,1308,1
1538,205,472,1
1539,138,921,0
1540,465,804,1
1541,530,72,1
1542,39,39,1
1543,405,271,0
1544,5,1311,0
1545,67,1023,1
1546,20,183,1
1547,1583,1036,0
1548,248,2,1
1549,39,572,1
1550,494,34,0
1551,1076,63,0
1552,561,630,0
1553,39,1655,1
1554,237,925,0
1555,226,72,1
1556,39,977,1
1557,20,561,1
1558,275,1040,0
1559,544,590,0
1560,105,1,1
1561,160,1013,0
1562,223,803,1
1563,74,1735,0
1564,5,457,0
1565,20,628,1
1566,20,1841,1
1567,830,331,0
1568,388,742,0
1569,1051,1042,0
1570,39,728,1
1571,270,954,1
1572,109,282,0
1573,305,893,0
1574,31,15,1
1575,192,196,0
1576,80,234,1
1577,31,361,1
1578,148,893,0
1579,121,1754,1
1580,20,364,1
1581,642,196,0
1582,588,1708,0
1583,739,466,0
1584,556,1559,0
1585,779,25,1
1586,98,1738,0
1587,305,321,0
1588,614,956,0
1589,254,1156,1
1590,421,25,1
1591,86,81,0
1592,421,465,1
1593,523,577,0
