,smiles,sequence,interactions
162,376,238,0
163,377,239,0
164,378,166,1
165,379,240,1
166,242,241,1
167,380,18,0
168,382,48,0
169,386,244,0
170,387,111,0
171,389,91,0
172,391,48,0
173,394,176,1
174,397,247,1
175,399,103,1
176,401,39,0
177,402,120,0
178,403,100,1
179,405,249,0
180,406,33,0
181,410,211,1
182,412,252,1
183,413,86,0
184,415,35,1
185,416,254,0
186,417,255,0
187,419,256,0
188,421,257,0
189,423,77,0
190,425,39,1
191,426,48,0
192,427,142,0
193,429,259,0
194,430,260,0
195,431,261,0
196,433,263,1
197,438,266,0
198,441,202,0
199,442,19,0
200,444,18,0
201,445,50,1
202,446,256,1
203,450,155,0
204,454,271,1
205,455,193,0
206,458,273,1
207,459,77,0
208,460,86,0
209,391,41,0
210,462,264,1
211,463,275,0
212,466,277,1
213,468,279,1
214,470,280,0
215,471,246,0
216,472,74,1
217,474,91,0
218,477,281,0
219,478,266,0
220,479,35,1
221,483,285,1
222,484,286,0
223,488,100,1
224,490,55,1
225,491,27,1
226,492,53,0
227,496,40,0
228,497,240,1
229,500,228,1
230,502,77,0
231,504,18,0
232,505,43,0
233,506,293,1
234,510,94,0
235,511,295,0
236,512,18,0
237,515,171,0
238,517,298,0
239,518,299,0
240,519,109,0
241,521,102,0
242,522,100,1
243,523,50,1
244,525,300,1
245,528,301,1
246,529,50,1
247,533,109,1
248,535,102,0
249,536,303,1
250,538,305,0
251,540,35,1
252,543,307,1
253,544,260,1
254,546,48,0
255,549,309,1
256,1,25,0
257,550,310,1
258,551,311,0
259,552,77,0
260,557,314,1
261,558,315,1
262,561,316,1
263,572,61,0
264,573,322,1
265,575,223,0
266,106,77,0
267,580,325,0
268,581,312,0
269,582,326,1
270,583,102,0
271,585,327,1
272,587,180,1
273,320,228,1
274,592,35,1
275,593,100,0
276,594,128,0
277,595,77,0
278,596,60,0
279,597,53,1
280,603,264,1
281,604,261,0
282,607,35,1
283,608,40,1
284,609,6,1
285,610,26,1
286,613,88,1
287,614,48,0
288,267,17,0
289,621,100,1
290,629,341,1
291,630,25,0
292,631,264,1
293,632,175,0
294,634,89,1
295,637,109,0
296,639,343,1
297,640,344,0
298,643,96,0
299,648,35,1
300,650,280,0
301,654,264,1
302,655,347,1
303,654,77,0
304,656,89,1
305,657,39,0
306,659,49,1
307,660,349,1
308,664,47,1
309,666,39,1
310,668,344,0
311,674,355,1
312,675,41,0
313,678,95,1
314,281,28,1
315,688,361,0
316,689,220,0
317,691,169,0
318,694,89,1
319,695,47,1
320,696,363,0
321,698,364,1
322,518,367,1
323,701,230,1
324,702,368,0
325,703,43,0
326,705,201,0
327,707,41,0
328,711,371,1
329,712,372,1
330,713,219,1
331,714,19,1
332,718,257,1
333,720,260,0
334,724,376,0
335,727,44,0
336,730,142,0
337,79,125,1
338,732,24,0
339,733,49,1
340,734,378,1
341,736,379,0
342,737,380,1
343,740,381,0
344,742,382,1
345,659,289,1
346,745,384,0
347,748,286,0
348,750,42,0
349,751,386,0
350,752,163,0
351,753,42,0
352,761,228,1
353,764,392,0
354,768,90,0
355,769,77,0
356,771,394,0
357,302,15,1
358,772,101,0
359,775,189,1
360,777,77,0
361,778,232,1
362,273,228,1
363,383,142,1
364,784,77,0
365,785,397,1
366,49,219,0
367,790,343,1
368,792,17,0
369,793,224,1
370,795,41,0
371,797,48,0
372,805,100,1
373,808,403,1
374,809,404,0
375,810,405,0
376,814,50,1
377,817,100,1
378,818,243,1
379,242,407,1
380,822,408,0
381,825,49,1
382,826,410,0
383,827,411,1
384,828,170,1
385,830,413,1
386,831,103,1
387,832,414,1
388,833,41,0
389,320,26,1
390,835,415,1
391,836,94,1
392,838,256,0
393,840,344,1
394,841,53,1
395,844,60,0
396,846,418,0
397,849,375,0
398,242,422,1
399,851,423,1
400,855,424,1
401,860,428,1
402,861,77,1
403,862,142,0
404,864,224,1
405,865,73,1
406,866,320,1
407,870,247,1
408,874,429,0
409,875,157,1
410,877,86,0
411,880,177,0
412,881,93,1
413,882,41,0
414,883,170,1
415,884,219,1
416,886,260,1
417,516,318,0
418,889,220,0
419,899,114,0
420,900,434,1
421,903,48,0
422,906,195,0
423,910,220,1
424,846,441,0
425,918,40,1
426,920,41,0
427,923,202,0
428,924,47,1
429,925,100,1
430,928,344,0
431,929,445,1
432,930,41,0
433,305,446,0
434,933,26,1
435,934,77,0
436,935,220,1
437,936,447,0
438,937,243,1
439,938,90,1
440,939,228,1
441,940,19,0
442,944,53,0
443,946,18,0
444,948,307,1
445,950,452,0
446,952,453,0
447,958,247,1
448,961,458,0
449,168,38,1
450,965,155,1
451,968,17,0
452,971,156,0
453,972,39,1
454,974,198,0
455,975,69,0
456,977,461,0
457,980,462,0
458,984,465,1
459,986,140,0
460,988,49,1
461,989,77,0
462,73,169,1
463,995,100,1
464,1000,189,1
465,1001,468,0
466,1002,77,1
467,1005,100,1
468,1007,74,1
469,414,471,1
470,1010,155,0
471,302,40,1
472,1012,472,1
473,205,474,1
474,1015,155,0
475,1018,25,0
476,1019,293,1
477,1020,337,0
478,481,49,1
479,1022,477,0
480,1025,478,1
481,1026,49,1
482,1028,40,1
483,1029,480,0
484,1030,17,0
485,1031,48,0
486,1034,100,1
487,1040,17,0
488,1041,483,0
489,1042,280,0
490,1045,86,0
491,1047,43,0
492,1049,302,0
493,1051,109,1
494,1054,189,1
495,1055,176,1
496,97,6,1
497,1060,43,1
498,1061,18,0
499,1062,220,0
500,97,54,1
501,1067,18,0
502,1068,491,0
503,1071,91,0
504,522,140,0
505,1074,256,1
506,1075,263,1
507,1077,445,1
508,1078,492,0
509,546,197,0
510,1081,204,0
511,1086,91,0
512,1087,35,0
513,1088,19,1
514,1089,496,0
515,1092,66,0
516,1093,447,0
517,1094,497,1
518,1095,498,0
519,1096,86,0
520,1098,66,0
521,627,17,1
522,1101,376,0
523,1102,43,0
524,49,500,0
525,1103,501,0
526,1104,502,0
527,1105,503,0
528,1109,504,1
529,1110,18,0
530,1117,17,0
531,20,77,0
532,1119,86,0
533,1123,509,1
534,1124,510,1
535,1128,164,1
536,1129,208,0
537,1130,91,0
538,1131,112,1
539,1133,260,0
540,1135,128,0
541,1137,214,0
542,1140,343,1
543,1142,18,0
544,1143,95,1
545,1144,17,0
546,1146,111,0
547,1147,513,0
548,351,516,0
549,1154,401,1
550,505,33,1
551,1156,155,0
552,1159,35,1
553,273,142,1
554,1161,86,0
555,1162,438,0
556,1164,55,1
557,1166,411,1
558,1168,307,0
559,1170,50,1
560,1177,16,0
561,1181,447,1
562,1182,392,0
563,1185,526,0
564,1188,104,1
565,1189,527,1
566,1193,42,0
567,1194,17,0
568,1195,402,0
569,1198,256,1
570,498,5,0
571,1202,530,1
572,1206,75,1
573,121,256,0
574,1209,531,1
575,1210,35,1
576,1214,100,1
577,1216,532,1
578,1217,77,0
579,1219,139,1
580,1220,533,1
581,1222,534,1
582,996,189,1
583,1223,18,0
584,1225,535,0
585,1228,198,0
586,1229,224,1
587,1231,537,0
588,1232,343,1
589,1233,438,0
590,1235,305,0
591,526,539,1
592,1237,232,1
593,1238,429,1
594,1242,402,1
595,1243,35,1
596,930,478,1
597,1245,17,0
598,99,77,0
599,1246,543,1
600,1247,544,0
601,1251,545,1
602,1252,18,0
603,1253,73,0
604,1254,243,1
605,1255,112,1
606,1257,111,0
607,1259,100,0
608,1260,549,1
609,1261,90,0
610,1263,204,0
611,20,376,1
612,1267,554,0
613,1269,24,0
614,1272,417,0
615,1274,546,1
616,1275,60,1
617,1276,405,0
618,1279,60,0
619,1282,405,0
620,1283,318,0
621,1287,109,0
622,47,40,1
623,1288,446,1
624,1289,563,1
625,1290,564,0
626,1291,95,0
627,1292,326,0
628,1293,566,1
629,1296,18,0
630,1298,38,1
631,1301,567,0
632,1302,568,1
633,1303,569,0
634,1306,39,1
635,633,17,0
636,766,570,1
637,1310,256,1
638,1314,428,0
639,1315,219,1
640,1316,18,0
641,1317,572,1
642,1319,60,0
643,1320,26,1
644,1322,164,1
645,1324,100,1
646,1325,575,0
647,1326,576,0
648,1327,40,1
649,1329,577,1
650,1331,578,0
651,1333,109,0
652,1335,501,0
653,1338,22,1
654,1346,438,0
655,1348,582,0
656,1349,61,0
657,1352,375,1
658,1355,212,0
659,888,400,1
660,1357,301,1
661,1360,100,1
662,1362,276,1
663,1364,95,1
664,1366,320,1
665,1370,77,0
666,1371,344,0
667,1195,10,0
668,1372,26,0
669,720,243,1
670,1376,48,0
671,1379,211,1
672,592,39,1
673,1381,591,1
674,69,426,0
675,1382,592,1
676,1387,176,1
677,1389,48,0
678,1390,212,1
679,766,594,0
680,1394,595,0
681,1398,26,1
682,472,447,1
683,1400,22,1
684,1401,91,0
685,1402,597,1
686,1403,26,1
687,272,543,0
688,1405,48,0
689,1407,598,0
690,1408,223,0
691,1409,141,0
692,1410,158,0
693,1412,491,0
694,1414,77,0
695,1415,73,1
696,1417,599,1
697,1418,40,1
698,1419,49,1
699,1422,600,1
700,1423,17,0
701,1424,438,0
702,1428,97,1
703,1429,228,1
704,1430,204,0
705,1431,104,1
706,1440,219,1
707,1443,18,0
708,1444,100,0
709,1445,91,0
710,1447,40,0
711,1449,605,0
712,1457,220,1
713,1458,266,1
714,1459,128,0
715,1461,477,0
716,156,74,1
717,1462,402,1
718,1464,95,1
719,1465,33,1
720,1466,181,0
721,1471,17,0
722,1474,311,0
723,1005,77,0
724,1479,38,1
725,1480,60,0
726,1481,16,1
727,1483,609,1
728,1484,610,0
729,1485,492,1
730,1486,47,1
731,1487,607,0
732,1489,343,0
733,1493,18,0
734,528,119,0
735,1497,38,0
736,1498,204,0
737,79,111,0
738,1502,214,0
739,1505,189,1
740,1511,546,0
741,1518,616,0
742,1521,232,1
743,1522,618,1
744,1523,169,0
745,1525,404,0
746,1527,462,0
747,1528,38,1
748,1529,77,0
749,1530,619,1
750,1531,620,1
751,1534,25,0
752,1538,189,1
753,1539,445,1
754,1544,472,1
755,1546,100,1
756,1550,17,0
757,1554,397,1
758,20,90,1
759,661,101,0
760,1559,89,1
761,1562,166,1
762,849,228,0
763,1569,563,1
764,1574,338,1
765,1576,77,0
766,1577,39,0
767,1578,156,0
768,1579,230,1
769,1582,176,1
770,1029,300,1
771,1585,219,1
772,1587,94,0
773,1588,198,0
774,1589,598,0
775,1030,566,1
776,1590,42,0
777,1,311,1
778,1597,77,0
779,1598,103,1
780,1601,639,1
781,1602,640,0
782,1603,641,1
783,1605,343,0
784,1606,80,1
785,1608,510,1
786,1609,17,0
787,1611,100,1
788,1614,310,1
789,1616,109,1
790,1619,40,0
791,1620,100,1
792,1623,267,0
793,1624,99,1
794,1625,39,1
795,1626,193,1
796,60,27,0
797,1630,210,1
798,1631,264,1
799,1632,645,1
800,1634,147,1
801,1643,18,0
802,1644,24,0
803,1645,18,0
804,1646,224,1
805,1651,17,0
806,1653,40,1
807,1655,477,0
808,1658,652,1
809,314,615,1
810,1662,654,1
811,1663,86,0
812,1331,655,0
813,1666,657,1
814,1667,645,0
815,1670,77,0
816,1671,501,0
817,1672,215,0
818,1336,658,1
819,1675,266,0
820,1679,35,1
821,1683,101,1
822,1686,49,1
823,1692,24,0
824,458,660,0
825,1695,661,0
826,1701,663,0
827,1702,198,0
828,168,243,1
829,182,47,1
830,1703,259,1
831,1705,664,1
832,1707,102,0
833,1709,109,0
834,1710,140,0
835,1711,334,1
836,1713,28,1
837,1714,91,0
838,1716,666,0
839,1717,204,0
840,1718,220,0
841,1719,264,1
842,935,667,1
843,1102,668,0
844,1722,402,1
845,1723,669,0
846,1726,125,1
847,1727,229,1
848,1729,670,1
849,1730,77,0
850,1731,77,0
851,1737,269,1
852,1738,99,1
853,1739,424,1
854,1743,170,1
855,1744,672,0
856,1745,402,1
857,1746,99,1
858,1747,142,1
859,615,25,0
860,764,181,1
861,1752,119,0
862,1755,269,1
863,1757,168,1
864,1759,77,0
865,1760,86,0
866,1762,376,0
867,1764,675,0
868,1102,677,0
869,1771,17,0
870,1773,679,1
871,1774,18,0
872,1776,207,1
873,1778,397,1
874,1779,73,1
875,1780,86,0
876,1784,402,1
877,1791,684,0
878,1794,376,0
879,1796,685,1
880,1336,615,0
881,1798,15,1
882,1803,104,1
883,1804,100,1
884,1808,546,1
885,1809,204,0
886,1810,269,0
887,1817,95,0
888,49,691,0
889,1457,440,1
890,1822,212,0
891,1824,94,1
892,1825,40,1
893,1826,60,0
894,1828,18,0
895,1830,695,1
896,1831,440,1
897,1832,55,1
898,1834,260,1
899,1838,41,0
900,162,698,0
901,1839,77,0
902,1840,43,1
903,1843,406,1
904,1,223,0
905,7,700,0
906,1848,577,1
907,481,701,0
908,1850,703,1
909,1856,407,0
910,1858,212,1
911,1859,402,1
912,1860,60,0
913,1862,155,0
914,79,401,1
915,1870,128,0
916,1871,212,0
917,1874,261,0
918,1877,102,0
919,1879,73,1
920,1880,220,1
921,516,19,1
922,1884,18,0
923,1886,447,1
924,1892,77,0
925,1893,705,0
926,1897,48,0
927,1901,620,1
928,1902,210,1
929,1903,707,0
930,1904,440,0
931,1905,708,0
932,1906,587,0
933,1146,163,1
934,1910,35,1
935,1913,158,1
936,1634,440,1
937,1917,710,1
938,481,711,1
939,1919,209,1
940,1921,17,0
941,1922,712,1
942,1924,33,1
943,1925,39,1
944,1927,26,1
945,1928,77,0
946,1930,549,1
947,1933,101,0
948,1935,142,0
949,1940,668,1
950,1941,176,1
951,1943,716,1
952,1944,50,1
953,583,170,1
954,795,17,0
955,1949,77,0
956,1950,718,0
957,1951,128,0
958,1953,719,0
959,1954,35,1
960,471,546,1
961,351,698,0
962,1955,678,0
963,1956,264,1
964,1957,204,0
965,1958,720,1
966,1754,409,1
967,1962,320,1
968,1963,42,0
969,1969,204,0
970,1624,77,0
971,1974,259,1
972,1975,402,0
973,1977,169,0
974,1978,125,1
975,1980,235,0
976,1981,197,0
977,581,320,0
978,1987,711,1
979,1990,15,1
980,1991,40,1
981,1168,49,0
982,1634,447,1
983,1997,400,1
984,2003,261,0
985,2004,189,1
986,2005,318,0
987,156,668,1
988,2010,77,0
989,305,13,0
990,2014,150,1
991,2015,372,1
992,2016,60,0
993,1886,49,0
994,79,375,1
995,766,728,0
996,2019,730,0
997,2021,43,1
998,2023,40,1
999,2024,575,0
1000,79,104,1
1001,2028,141,1
1002,2029,731,0
1003,2030,189,1
1004,2031,732,1
1005,2032,15,1
1006,2033,112,1
1007,2034,48,0
1008,2035,260,0
1009,2036,212,0
1010,2037,109,1
1011,2040,13,0
1012,2042,733,1
1013,2043,343,1
1014,2047,128,0
1015,2048,551,1
1016,2050,86,0
1017,2054,397,1
1018,2056,204,0
1019,2057,89,0
1020,2058,736,1
1021,2059,99,1
1022,2061,101,0
1023,2062,737,1
1024,2063,17,0
1025,2064,142,0
1026,2065,17,0
1027,2067,271,1
1028,2069,100,1
1029,2070,738,1
1030,1376,164,1
1031,2074,17,0
1032,2076,33,1
1033,2077,40,1
1034,2079,22,0
1035,2081,235,1
1036,242,95,1
1037,621,599,1
1038,2088,418,0
1039,669,109,1
1040,267,535,0
1041,2091,42,0
1042,2092,18,0
1043,2093,214,0
1044,2094,224,1
1045,2095,55,1
1046,2097,91,0
1047,2100,60,0
1048,2101,53,1
1049,2106,402,1
1050,2109,424,1
1051,2110,402,0
1052,615,378,1
1053,2111,743,1
1054,2114,260,1
1055,2115,48,0
1056,2118,17,0
1057,2121,744,1
1058,1251,17,0
1059,1809,100,1
1060,2123,17,0
1061,2124,103,1
1062,2125,128,0
1063,1695,471,0
1064,2129,11,0
1065,627,745,0
1066,2133,501,0
1067,2134,305,0
1068,2137,17,0
1069,242,219,1
1070,2138,447,0
1071,2139,109,1
1072,2140,733,0
1073,2141,747,0
1074,2142,749,0
1075,2143,750,1
1076,2145,751,1
1077,2147,198,0
1078,1705,17,0
1079,2149,86,0
1080,2152,198,0
1081,2153,753,0
1082,1026,33,1
1083,2155,60,0
1084,2156,155,1
1085,2159,60,0
1086,2160,755,0
1087,79,26,1
1088,2161,716,1
1089,1924,19,0
1090,2165,361,0
1091,2167,269,1
1092,314,25,0
1093,2168,102,0
1094,2171,514,0
1095,2174,675,1
1096,2180,284,1
1097,2183,66,0
1098,1371,66,0
1099,2184,49,1
1100,1401,86,1
1101,1917,759,1
1102,1849,128,0
1103,2189,198,0
1104,2190,17,0
1105,2194,140,1
1106,2195,220,1
1107,2196,18,0
1108,595,169,1
1109,2197,95,1
1110,1886,259,1
1111,2198,189,1
1112,2199,259,1
1113,125,761,0
1114,2204,86,0
1115,2205,35,1
1116,49,95,0
1117,1695,762,0
1118,1370,606,1
1119,2208,440,0
1120,2209,267,0
1121,861,25,0
1122,2215,276,1
1123,2221,48,0
1124,2223,77,0
1125,2224,765,1
1126,2226,48,0
1127,267,77,0
1128,2228,230,1
1129,2231,169,1
1130,1870,767,0
1131,2235,19,0
1132,2239,40,1
1133,2240,770,1
1134,2243,228,0
1135,2245,772,1
1136,2246,49,1
1137,2247,91,1
1138,2250,77,0
1139,1848,575,0
1140,2253,773,0
1141,156,128,0
1142,1270,33,0
1143,2257,35,1
1144,2259,256,0
1145,2260,18,0
1146,2263,26,0
1147,1042,696,1
1148,2264,111,0
1149,2267,18,0
1150,2268,776,0
1151,2269,41,0
1152,2270,49,0
1153,2272,77,1
1154,2274,407,0
1155,2276,235,0
1156,2280,426,0
1157,2282,403,1
1158,2087,259,0
1159,2283,741,1
1160,2284,440,0
1161,2286,445,1
1162,2287,189,1
1163,555,119,1
1164,2291,219,1
1165,2292,102,0
1166,2294,18,0
1167,2295,39,1
1168,2297,256,0
1169,2299,778,1
1170,2303,18,0
1171,2304,75,1
1172,2312,228,0
1173,2315,17,0
1174,2316,620,0
1175,2318,219,1
1176,2320,249,0
1177,2322,86,0
1178,2325,91,0
1179,2327,18,0
1180,2329,18,0
1181,2330,77,0
1182,2332,74,0
1183,2333,119,0
1184,2107,197,0
1185,2335,501,0
1186,2337,782,1
1187,2339,375,0
1188,2343,40,1
1189,1109,17,0
1190,2344,35,1
1191,2347,546,1
1192,2351,220,1
1193,1791,783,0
1194,2352,100,1
1195,2353,266,0
1196,223,785,0
1197,961,786,0
1198,2231,77,0
1199,2358,330,1
1200,2361,419,1
1201,2363,41,0
1202,2170,447,1
1203,2370,788,1
1204,2371,789,0
1205,2375,40,1
1206,2376,5,0
1207,2379,741,1
1208,1195,792,0
1209,2381,793,0
1210,2382,77,0
1211,2384,40,1
1212,2391,100,1
1213,196,31,1
1214,2396,794,1
1215,2399,131,0
1216,2321,795,0
1217,2401,269,0
1218,2402,18,0
1219,2403,33,0
1220,376,796,1
1221,1962,5,0
1222,2405,797,1
1223,2155,577,1
1224,231,60,0
1225,2408,264,1
1226,2409,86,0
1227,2410,50,1
1228,2413,118,1
1229,2415,799,0
1230,1137,33,0
1231,2418,800,0
1232,2419,801,1
1233,2420,701,0
1234,1718,22,0
1235,314,803,0
1236,2423,411,0
1237,2010,169,1
1238,2426,805,1
1239,2427,219,0
1240,2429,802,0
1241,2430,19,1
1242,2431,26,1
1243,1310,563,1
1244,1890,101,1
1245,2434,27,1
1246,1405,806,1
1247,2439,86,0
1248,379,77,0
1249,2325,86,0
1250,1765,27,0
1251,2442,521,1
1252,2443,155,0
1253,1283,539,0
1254,2450,171,1
1255,1627,300,1
1256,2453,809,0
1257,242,810,1
1258,2454,403,1
1259,1022,797,0
1260,2458,18,0
1261,2459,176,1
1262,2460,243,1
1263,2461,90,0
1264,2465,18,0
1265,849,69,0
1266,88,814,0
1267,2466,219,1
1268,2467,39,1
1269,2470,39,0
1270,2472,95,1
1271,2065,818,0
1272,2474,25,0
1273,2475,819,0
1274,2478,219,1
1275,2482,83,1
1276,2483,189,1
1277,2484,90,0
1278,1032,797,1
1279,2489,771,0
1280,2490,18,0
1281,1161,260,1
1282,2492,17,0
1283,1762,19,1
1284,2497,18,0
1285,2498,224,1
1286,2502,286,0
1287,1909,806,1
1288,2505,25,0
1289,2506,91,0
1290,2507,823,0
1291,2508,25,0
1292,2509,198,0
1293,2510,402,0
1294,669,24,0
1295,2513,521,1
1296,2517,198,0
1297,2519,19,1
1298,2520,224,1
1299,2521,198,0
1300,320,142,0
1301,2522,243,1
1302,2523,30,1
1303,2528,77,0
1304,2529,94,0
1305,2531,358,1
1306,2532,86,0
1307,2533,25,0
1308,2534,825,1
1309,49,826,0
1310,2540,343,1
1311,2541,33,0
1312,2542,404,0
1313,38,809,1
1314,2547,133,1
1315,2548,598,0
1316,2149,91,1
1317,2550,260,0
1318,2551,827,0
1319,2155,575,0
1320,2554,39,1
1321,2556,404,0
1322,2558,828,0
1323,549,551,0
1324,2561,189,1
1325,2564,829,1
1326,2567,40,1
1327,2568,264,1
1328,156,214,0
1329,2570,35,1
1330,2571,685,1
1331,2475,570,1
1332,2575,119,0
1333,958,42,0
1334,2576,832,0
1335,2577,109,0
1336,2578,193,1
1337,2579,48,0
1338,2580,27,0
1339,2584,170,1
1340,2586,189,1
1341,2589,18,0
1342,20,256,1
1343,2591,41,0
1344,2592,17,0
1345,2594,392,0
1346,2595,48,0
1347,2598,429,1
1348,2601,27,0
1349,2602,49,1
1350,2603,40,1
1351,2290,18,0
1352,2604,762,0
1353,2605,315,1
1354,97,835,0
1355,2243,69,0
1356,1542,22,0
1357,1471,427,1
1358,2612,418,0
1359,2613,41,0
1360,2616,77,0
1361,1476,18,0
1362,2621,837,0
1363,2622,228,1
1364,2623,39,1
1365,2235,539,1
1366,2615,839,0
1367,2565,840,1
1368,2628,15,1
1369,2629,140,0
1370,2630,39,1
1371,242,841,1
1372,2613,842,1
1373,2635,38,1
1374,69,769,1
1375,2637,476,0
1376,2644,343,1
1377,2645,112,1
1378,2647,42,0
1379,2648,277,1
1380,2651,119,0
1381,2654,375,0
1382,2656,135,1
1383,2657,40,1
1384,1886,74,0
1385,2658,35,1
1386,549,541,1
1387,2660,35,0
1388,2661,269,1
1389,2662,219,1
1390,2663,501,0
1391,2664,384,0
1392,1003,548,1
1393,2668,847,1
1394,2669,848,0
1395,2114,788,1
1396,2678,86,1
1397,2680,402,1
1398,2681,35,0
1399,2682,214,0
1400,2683,83,1
1401,2684,40,1
1402,2685,94,0
1403,2687,35,1
1404,1336,477,0
1405,2688,100,1
1406,2693,100,1
1407,856,809,1
1408,2699,641,0
1409,249,852,0
1410,2701,77,0
1411,2702,100,1
1412,2703,41,0
1413,2705,854,0
1414,2061,438,0
1415,2706,855,0
1416,2707,35,0
1417,2115,19,1
1418,1816,41,0
1419,2710,50,1
1420,2711,41,0
1421,2712,650,1
1422,2713,835,0
1423,2714,445,1
1424,1977,621,0
1425,2717,91,0
1426,2718,286,0
1427,2719,17,0
1428,2725,17,0
1429,2730,50,1
1430,643,654,1
1431,2731,111,0
1432,2733,857,1
1433,2736,324,1
1434,2737,18,0
1435,2738,441,1
1436,619,47,1
1437,242,447,1
1438,2743,197,0
1439,1593,860,1
1440,1291,440,0
1441,2745,861,0
1442,561,49,1
1443,1767,305,0
1444,2747,13,0
1445,2748,326,0
1446,2749,478,1
1447,1249,343,1
1448,2750,862,1
1449,2756,41,0
1450,2759,94,0
1451,2761,17,0
1452,2763,318,0
1453,2765,867,1
1454,557,25,0
1455,881,267,0
1456,1807,223,0
1457,2768,18,0
1458,2770,868,0
1459,2771,17,0
1460,2775,718,0
1461,227,869,0
1462,2779,443,0
1463,2780,49,0
1464,2784,870,1
1465,2792,39,0
1466,1578,389,0
1467,2797,874,0
1468,2798,104,1
1469,2800,875,0
1470,2801,155,1
1471,2802,876,0
1472,2803,61,0
1473,2800,372,1
1474,2806,100,1
1475,2808,107,1
1476,2809,128,0
1477,2810,91,0
1478,2811,809,1
1479,2812,100,1
1480,2813,125,1
1481,2814,264,1
1482,2815,39,1
1483,2816,546,1
1484,851,214,0
1485,2818,260,0
1486,2819,41,0
1487,2820,877,0
1488,2821,521,1
1489,922,22,1
1490,2822,204,0
1491,2823,212,0
1492,2824,879,1
1493,2825,293,1
1494,46,49,0
1495,2826,240,1
1496,2828,60,0
1497,2830,719,0
1498,2831,53,1
1499,2833,212,1
1500,1597,47,1
1501,2837,386,0
1502,2838,214,0
1503,2839,109,0
1504,1118,90,1
1505,2110,47,1
1506,242,212,1
1507,2847,77,1
1508,2849,256,0
1509,1779,18,0
1510,2851,38,0
1511,2853,883,0
1512,2603,111,0
1513,1283,90,1
1514,2858,73,1
1515,2860,318,0
1516,2861,189,1
1517,2862,885,1
1518,2869,35,1
1519,359,771,1
1520,2875,771,0
1521,2876,77,0
1522,2877,888,0
1523,464,43,0
1524,2878,94,1
1525,2879,501,0
1526,2881,889,1
1527,2882,235,1
1528,2884,100,1
1529,2888,849,0
1530,1870,320,1
1531,2891,264,1
1532,544,243,1
1533,305,663,0
1534,2893,40,1
1535,2895,891,0
1536,2898,136,1
1537,2899,892,0
1538,79,228,1
1539,1275,893,1
1540,2902,77,0
1541,2903,894,1
1542,2904,74,1
1543,2905,18,0
1544,2908,895,0
1545,2911,100,1
1546,2914,74,0
1547,2916,75,1
1548,2917,324,1
1549,2918,40,1
1550,740,503,1
1551,2922,170,1
1552,2926,139,1
1553,2927,899,0
1554,2928,900,0
